DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,SensorG_DepthFromTop_m,SensorG_Temp_degC,SensorG_Light_Lux,PondMaxDepth_m,IsNight,dayNight,Day,Night
7/7/2019 23:00,NA,NA,0.19,23.87,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/7/2019 23:30,NA,NA,0.19,23.97,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 0:00,NA,NA,0.19,23.97,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.71,NA,1.99,TRUE,night,NA,32
7/8/2019 0:30,NA,NA,0.19,23.77,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.71,NA,1.99,TRUE,night,NA,32
7/8/2019 1:00,NA,NA,0.19,23.68,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.71,NA,1.99,TRUE,night,NA,32
7/8/2019 1:30,NA,NA,0.19,23.48,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 2:00,NA,NA,0.18,23.39,NA,0.43,22.24,NA,0.68,20.81,NA,0.93,18.9,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.72,NA,1.98,TRUE,night,NA,32
7/8/2019 2:30,NA,NA,0.19,23.2,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 3:00,NA,NA,0.19,23.1,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,TRUE,night,NA,32
7/8/2019 3:30,NA,NA,0.19,23,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 4:00,NA,NA,0.19,22.91,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 4:30,NA,NA,0.19,22.72,NA,0.44,22.24,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,TRUE,night,NA,32
7/8/2019 5:00,NA,NA,0.18,22.62,NA,0.43,22.24,NA,0.68,20.81,NA,0.93,18.9,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.72,NA,1.98,TRUE,night,NA,32
7/8/2019 5:30,NA,NA,0.19,22.53,NA,0.44,22.33,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,TRUE,night,NA,32
7/8/2019 6:00,NA,NA,0.19,22.53,NA,0.44,22.43,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,FALSE,day,33,NA
7/8/2019 6:30,NA,NA,0.19,22.43,NA,0.44,22.43,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.72,NA,1.99,FALSE,day,33,NA
7/8/2019 7:00,NA,NA,0.19,22.33,NA,0.44,22.43,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 7:30,NA,NA,0.19,22.33,NA,0.44,22.43,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 8:00,NA,NA,0.19,22.33,NA,0.44,22.43,NA,0.69,20.71,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 8:30,NA,NA,0.18,22.33,NA,0.43,22.43,NA,0.68,20.71,NA,0.93,18.9,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.74,NA,1.98,FALSE,day,33,NA
7/8/2019 9:00,NA,NA,0.19,22.33,NA,0.44,22.33,NA,0.69,20.71,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 9:30,NA,NA,0.19,22.33,NA,0.44,22.24,NA,0.69,20.71,NA,0.94,18.9,NA,1.19,17.19,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 10:00,NA,NA,0.18,22.43,NA,0.43,22.24,NA,0.68,20.81,NA,0.93,18.9,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.75,NA,1.98,FALSE,day,33,NA
7/8/2019 10:30,NA,NA,0.18,22.62,NA,0.43,22.24,NA,0.68,20.81,NA,0.93,18.9,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.75,NA,1.98,FALSE,day,33,NA
7/8/2019 11:00,NA,NA,0.19,22.72,NA,0.44,22.33,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.09,NA,1.56,14.4,NA,1.84,12.74,NA,1.99,FALSE,day,33,NA
7/8/2019 11:30,NA,NA,0.18,22.81,NA,0.43,22.43,NA,0.68,20.81,NA,0.93,19,NA,1.18,17.09,NA,1.55,14.4,NA,1.83,12.75,NA,1.98,FALSE,day,33,NA
7/8/2019 12:00,NA,NA,0.19,23,NA,0.44,22.43,NA,0.69,20.81,NA,0.94,18.9,NA,1.19,17.19,NA,1.56,14.4,NA,1.84,12.76,NA,1.99,FALSE,day,33,NA
7/8/2019 12:30,NA,NA,0.18,23.1,NA,0.43,22.53,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.76,NA,1.98,FALSE,day,33,NA
7/8/2019 13:00,NA,NA,0.19,23.2,NA,0.44,22.53,NA,0.69,20.9,NA,0.94,18.9,NA,1.19,17.19,NA,1.56,14.4,NA,1.84,12.75,NA,1.99,FALSE,day,33,NA
7/8/2019 13:30,NA,NA,0.18,23.29,NA,0.43,22.53,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.8,NA,1.98,FALSE,day,33,NA
7/8/2019 14:00,NA,NA,0.19,23.58,NA,0.44,22.53,NA,0.69,20.9,NA,0.94,19,NA,1.19,17.19,NA,1.56,14.4,NA,1.84,12.79,NA,1.99,FALSE,day,33,NA
7/8/2019 14:30,NA,NA,0.18,23.68,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.09,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,33,NA
7/8/2019 15:00,NA,NA,0.18,23.68,NA,0.43,22.53,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.8,NA,1.98,FALSE,day,33,NA
7/8/2019 15:30,NA,NA,0.18,23.97,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.78,NA,1.98,FALSE,day,33,NA
7/8/2019 16:00,NA,NA,0.19,23.97,NA,0.44,22.62,NA,0.69,21,NA,0.94,19,NA,1.19,17.19,NA,1.56,14.3,NA,1.84,12.8,NA,1.99,FALSE,day,33,NA
7/8/2019 16:30,NA,NA,0.18,24.06,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.78,NA,1.98,FALSE,day,33,NA
7/8/2019 17:00,NA,NA,0.19,24.16,NA,0.44,22.62,NA,0.69,21,NA,0.94,19,NA,1.19,17.19,NA,1.56,14.4,NA,1.84,12.78,NA,1.99,FALSE,day,33,NA
7/8/2019 17:30,NA,NA,0.18,24.16,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.78,NA,1.98,FALSE,day,33,NA
7/8/2019 18:00,NA,NA,0.2,24.35,NA,0.45,22.62,NA,0.7,20.9,NA,0.95,19,NA,1.2,17.19,NA,1.57,14.4,NA,1.85,12.8,NA,2,FALSE,day,33,NA
7/8/2019 18:30,NA,NA,0.19,24.26,NA,0.44,22.62,NA,0.69,20.9,NA,0.94,19.09,NA,1.19,17.28,NA,1.56,14.4,NA,1.84,12.84,NA,1.99,FALSE,day,33,NA
7/8/2019 19:00,NA,NA,0.18,24.35,NA,0.43,22.62,NA,0.68,21.09,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.84,NA,1.98,FALSE,day,33,NA
7/8/2019 19:30,NA,NA,0.18,24.45,NA,0.43,22.72,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.84,NA,1.98,FALSE,day,33,NA
7/8/2019 20:00,NA,NA,0.18,24.35,NA,0.43,22.72,NA,0.68,20.9,NA,0.93,19.09,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,33,NA
7/8/2019 20:30,NA,NA,0.18,24.45,NA,0.43,22.62,NA,0.68,21,NA,0.93,19.09,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.8,NA,1.98,FALSE,day,33,NA
7/8/2019 21:00,NA,NA,0.18,24.55,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,33,NA
7/8/2019 21:30,NA,NA,0.18,24.64,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19.09,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/8/2019 22:00,NA,NA,0.18,24.74,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,TRUE,night,NA,33
7/8/2019 22:30,NA,NA,0.18,24.64,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/8/2019 23:00,NA,NA,0.17,24.64,NA,0.42,22.62,NA,0.67,21,NA,0.92,19,NA,1.17,17.28,NA,1.54,14.4,NA,1.82,12.78,NA,1.97,TRUE,night,NA,33
7/8/2019 23:30,NA,NA,0.17,24.55,NA,0.42,22.62,NA,0.67,20.9,NA,0.92,19,NA,1.17,17.19,NA,1.54,14.5,NA,1.82,12.79,NA,1.97,TRUE,night,NA,33
7/9/2019 0:00,NA,NA,0.18,24.35,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 0:30,NA,NA,0.17,24.16,NA,0.42,22.62,NA,0.67,21,NA,0.92,19,NA,1.17,17.19,NA,1.54,14.4,NA,1.82,12.79,NA,1.97,TRUE,night,NA,33
7/9/2019 1:00,NA,NA,0.18,24.06,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.4,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 1:30,NA,NA,0.18,23.97,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.78,NA,1.98,TRUE,night,NA,33
7/9/2019 2:00,NA,NA,0.17,23.87,NA,0.42,22.62,NA,0.67,20.9,NA,0.92,19,NA,1.17,17.19,NA,1.54,14.5,NA,1.82,12.79,NA,1.97,TRUE,night,NA,33
7/9/2019 2:30,NA,NA,0.18,23.68,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,TRUE,night,NA,33
7/9/2019 3:00,NA,NA,0.18,23.58,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,TRUE,night,NA,33
7/9/2019 3:30,NA,NA,0.18,23.48,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,TRUE,night,NA,33
7/9/2019 4:00,NA,NA,0.18,23.39,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 4:30,NA,NA,0.18,23.29,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 5:00,NA,NA,0.18,23.2,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 5:30,NA,NA,0.18,23.1,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,TRUE,night,NA,33
7/9/2019 6:00,NA,NA,0.17,23,NA,0.42,22.72,NA,0.67,20.9,NA,0.92,19,NA,1.17,17.28,NA,1.54,14.5,NA,1.82,12.79,NA,1.97,FALSE,day,34,NA
7/9/2019 6:30,NA,NA,0.18,22.91,NA,0.43,22.72,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,FALSE,day,34,NA
7/9/2019 7:00,NA,NA,0.18,22.91,NA,0.43,22.72,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,FALSE,day,34,NA
7/9/2019 7:30,NA,NA,0.18,22.91,NA,0.43,22.72,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 8:00,NA,NA,0.18,22.91,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.4,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 8:30,NA,NA,0.18,22.91,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 9:00,NA,NA,0.18,22.91,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 9:30,NA,NA,0.18,23,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,FALSE,day,34,NA
7/9/2019 10:00,NA,NA,0.17,23,NA,0.42,22.62,NA,0.67,20.9,NA,0.92,19,NA,1.17,17.28,NA,1.54,14.5,NA,1.82,12.8,NA,1.97,FALSE,day,34,NA
7/9/2019 10:30,NA,NA,0.18,23,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.79,NA,1.98,FALSE,day,34,NA
7/9/2019 11:00,NA,NA,0.18,23,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,34,NA
7/9/2019 11:30,NA,NA,0.18,23,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.19,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 12:00,NA,NA,0.17,23,NA,0.42,22.62,NA,0.67,21,NA,0.92,19,NA,1.17,17.28,NA,1.54,14.5,NA,1.82,12.8,NA,1.97,FALSE,day,34,NA
7/9/2019 12:30,NA,NA,0.18,23,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.8,NA,1.98,FALSE,day,34,NA
7/9/2019 13:00,NA,NA,0.19,23.1,NA,0.44,22.62,NA,0.69,21,NA,0.94,19,NA,1.19,17.28,NA,1.56,14.5,NA,1.84,12.82,NA,1.99,FALSE,day,34,NA
7/9/2019 13:30,NA,NA,0.18,23.1,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,34,NA
7/9/2019 14:00,NA,NA,0.18,23.2,NA,0.43,22.62,NA,0.68,21,NA,0.93,19,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,34,NA
7/9/2019 14:30,NA,NA,0.17,23.29,NA,0.42,22.62,NA,0.67,21,NA,0.92,19,NA,1.17,17.28,NA,1.54,14.5,NA,1.82,12.82,NA,1.97,FALSE,day,34,NA
7/9/2019 15:00,NA,NA,0.18,23.29,NA,0.43,22.62,NA,0.68,20.9,NA,0.93,19.09,NA,1.18,17.28,NA,1.55,14.5,NA,1.83,12.82,NA,1.98,FALSE,day,34,NA
7/9/2019 15:30,NA,NA,0.2,23.2,NA,0.45,22.72,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.5,NA,1.85,12.8,NA,2,FALSE,day,34,NA
7/9/2019 16:00,NA,NA,0.23,23.29,NA,0.48,22.72,NA,0.73,21.28,NA,0.98,18.9,NA,1.23,17.09,NA,1.6,14.5,NA,1.88,12.85,NA,2.03,FALSE,day,34,NA
7/9/2019 16:30,NA,NA,0.22,22.91,NA,0.47,22.62,NA,0.72,21.19,NA,0.97,18.9,NA,1.22,17.38,NA,1.59,14.3,NA,1.87,12.88,NA,2.02,FALSE,day,34,NA
7/9/2019 17:00,NA,NA,0.23,23.1,NA,0.48,22.53,NA,0.73,21.09,NA,0.98,19.19,NA,1.23,17.28,NA,1.6,14.6,NA,1.88,12.83,NA,2.03,FALSE,day,34,NA
7/9/2019 17:30,NA,NA,0.22,23.2,NA,0.47,22.53,NA,0.72,21.19,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.4,NA,1.87,12.83,NA,2.02,FALSE,day,34,NA
7/9/2019 18:00,NA,NA,0.24,23.29,NA,0.49,22.62,NA,0.74,21,NA,0.99,19.09,NA,1.24,17.28,NA,1.61,14.5,NA,1.89,12.82,NA,2.04,FALSE,day,34,NA
7/9/2019 18:30,NA,NA,0.24,23.2,NA,0.49,22.62,NA,0.74,21.19,NA,0.99,19.09,NA,1.24,17.19,NA,1.61,14.5,NA,1.89,12.82,NA,2.04,FALSE,day,34,NA
7/9/2019 19:00,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.4,NA,1.87,12.82,NA,2.02,FALSE,day,34,NA
7/9/2019 19:30,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.82,NA,2.02,FALSE,day,34,NA
7/9/2019 20:00,NA,NA,0.21,23.2,NA,0.46,22.62,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.83,NA,2.01,FALSE,day,34,NA
7/9/2019 20:30,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.82,NA,2.02,FALSE,day,34,NA
7/9/2019 21:00,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,FALSE,day,34,NA
7/9/2019 21:30,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/9/2019 22:00,NA,NA,0.22,23.2,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/9/2019 22:30,NA,NA,0.22,23.2,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/9/2019 23:00,NA,NA,0.22,23.29,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/9/2019 23:30,NA,NA,0.22,23.2,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.82,NA,2.02,TRUE,night,NA,34
7/10/2019 0:00,NA,NA,0.22,23.1,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 0:30,NA,NA,0.22,23.1,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 1:00,NA,NA,0.22,23,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 1:30,NA,NA,0.22,22.91,NA,0.47,22.53,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 2:00,NA,NA,0.22,22.81,NA,0.47,22.53,NA,0.72,21,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 2:30,NA,NA,0.22,22.72,NA,0.47,22.62,NA,0.72,21,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,TRUE,night,NA,34
7/10/2019 3:00,NA,NA,0.22,22.72,NA,0.47,22.62,NA,0.72,21,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.83,NA,2.02,TRUE,night,NA,34
7/10/2019 3:30,NA,NA,0.22,22.62,NA,0.47,22.62,NA,0.72,21,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,TRUE,night,NA,34
7/10/2019 4:00,NA,NA,0.22,22.62,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,TRUE,night,NA,34
7/10/2019 4:30,NA,NA,0.22,22.53,NA,0.47,22.62,NA,0.72,21.09,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,TRUE,night,NA,34
7/10/2019 5:00,NA,NA,0.21,22.43,NA,0.46,22.53,NA,0.71,21.09,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.84,NA,2.01,TRUE,night,NA,34
7/10/2019 5:30,NA,NA,0.21,22.33,NA,0.46,22.53,NA,0.71,21,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.84,NA,2.01,TRUE,night,NA,34
7/10/2019 6:00,NA,NA,0.22,22.33,NA,0.47,22.43,NA,0.72,21,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,FALSE,day,35,NA
7/10/2019 6:30,NA,NA,0.22,22.24,NA,0.47,22.33,NA,0.72,21,NA,0.97,19,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.84,NA,2.02,FALSE,day,35,NA
7/10/2019 7:00,NA,NA,0.21,22.14,NA,0.46,22.33,NA,0.71,21,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.84,NA,2.01,FALSE,day,35,NA
7/10/2019 7:30,NA,NA,0.21,22.14,NA,0.46,22.24,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.85,NA,2.01,FALSE,day,35,NA
7/10/2019 8:00,NA,NA,0.21,22.05,NA,0.46,22.14,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 8:30,NA,NA,0.21,22.05,NA,0.46,22.14,NA,0.71,21.09,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.85,NA,2.01,FALSE,day,35,NA
7/10/2019 9:00,NA,NA,0.21,22.14,NA,0.46,22.14,NA,0.71,21,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.92,NA,2.01,FALSE,day,35,NA
7/10/2019 9:30,NA,NA,0.21,22.14,NA,0.46,22.14,NA,0.71,20.9,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.93,NA,2.01,FALSE,day,35,NA
7/10/2019 10:00,NA,NA,0.21,22.14,NA,0.46,22.14,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.19,NA,1.58,14.6,NA,1.86,12.91,NA,2.01,FALSE,day,35,NA
7/10/2019 10:30,NA,NA,0.21,22.14,NA,0.46,22.05,NA,0.71,21.09,NA,0.96,19,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.91,NA,2.01,FALSE,day,35,NA
7/10/2019 11:00,NA,NA,0.21,22.05,NA,0.46,22.05,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 11:30,NA,NA,0.21,22.05,NA,0.46,22.05,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 12:00,NA,NA,0.21,22.05,NA,0.46,22.14,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 12:30,NA,NA,0.21,22.05,NA,0.46,22.05,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.85,NA,2.01,FALSE,day,35,NA
7/10/2019 13:00,NA,NA,0.21,22.05,NA,0.46,22.05,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 13:30,NA,NA,0.21,22.14,NA,0.46,22.05,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.88,NA,2.01,FALSE,day,35,NA
