DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,PondMaxDepth_m
6/10/2018 8:30,11.76,NA,0,15.63,NA,0.5,15.63,990.3,1,15.28,247.6,1.5,13.17,10.8,2,10.1,0,2.5,7.86,0,2.5
6/10/2018 8:40,11.98,NA,0,15.63,NA,0.5,15.63,979.5,1,15.38,236.8,1.5,13.08,10.8,2,10.1,10.8,2.5,7.86,0,2.5
6/10/2018 8:50,12.22,NA,0,15.6,NA,0.5,15.6,1054.9,1,15.28,258.3,1.5,13.17,10.8,2,10.1,10.8,2.5,7.86,0,2.5
6/10/2018 9:00,12.54,NA,0,15.63,NA,0.5,15.63,1087.2,1,15.28,279.9,1.5,13.08,10.8,2,10.1,10.8,2.5,7.86,0,2.5
6/10/2018 9:10,12.83,NA,0,15.6,NA,0.5,15.6,1108.7,1,15.28,290.6,1.5,13.17,10.8,2,10.1,10.8,2.5,7.86,0,2.5
6/10/2018 9:20,13.12,NA,0,15.6,NA,0.5,15.6,1377.8,1,15.38,322.9,1.5,13.17,10.8,2,10.1,10.8,2.5,7.86,0,2.5
6/10/2018 9:30,13.38,NA,0,15.77,NA,0.5,15.77,2755.6,1,15.47,796.5,1.5,13.17,32.3,2,10.1,21.5,2.5,7.86,0,2.5
6/10/2018 9:40,13.79,NA,0,15.91,NA,0.5,15.91,1259.4,1,15.47,312.2,1.5,13.08,21.5,2,10.1,21.5,2.5,7.86,0,2.5
6/10/2018 9:50,14.2,NA,0,15.98,NA,0.5,15.98,3272.2,1,15.38,850.4,1.5,13.08,32.3,2,10.1,21.5,2.5,7.86,0,2.5
6/10/2018 10:00,14.58,NA,0,16.48,NA,0.5,16.48,4477.8,1,15.38,1377.8,1.5,13.17,75.3,2,10.1,75.3,2.5,7.86,0,2.5
6/10/2018 10:10,15.01,NA,0,16.84,NA,0.5,16.84,2066.7,1,15.38,635.1,1.5,13.17,32.3,2,10.1,21.5,2.5,7.86,0,2.5
6/10/2018 10:20,15.54,NA,0,17.15,NA,0.5,17.15,1227.1,1,15.38,344.4,1.5,13.08,21.5,2,10.1,32.3,2.5,7.86,0,2.5
6/10/2018 10:30,15.87,NA,0,17.03,NA,0.5,17.03,11711.2,1,15.38,2583.4,1.5,12.98,96.9,2,10.19,118.4,2.5,7.86,0,2.5
6/10/2018 10:40,16.21,NA,0,17.29,NA,0.5,17.29,22044.6,1,15.38,5166.7,1.5,13.27,247.6,2,10.1,387.5,2.5,7.86,0,2.5
6/10/2018 10:50,16.52,NA,0,17.58,NA,0.5,17.58,22044.6,1,15.38,4822.3,1.5,13.27,279.9,2,10.19,430.6,2.5,7.86,0,2.5
6/10/2018 11:00,16.85,NA,0,18.08,NA,0.5,18.08,23422.4,1,15.47,5511.1,1.5,13.27,312.2,2,10.1,452.1,2.5,7.86,0,2.5
6/10/2018 11:10,17.21,NA,0,17.77,NA,0.5,17.77,24800.2,1,15.57,5166.7,1.5,13.27,344.4,2,10.19,516.7,2.5,7.86,0,2.5
6/10/2018 11:20,17.44,NA,0,18.01,NA,0.5,18.01,30311.3,1,15.67,7233.4,1.5,13.17,538.2,2,10.1,495.1,2.5,7.86,0,2.5
6/10/2018 11:30,17.75,NA,0,18.65,NA,0.5,18.65,28933.5,1,15.67,6544.5,1.5,13.27,398.3,2,10.19,538.2,2.5,7.86,0,2.5
6/10/2018 11:40,17.8,NA,0,18.96,NA,0.5,18.96,28933.5,1,15.67,6200,1.5,13.27,398.3,2,10.29,570.5,2.5,7.86,0,2.5
6/10/2018 11:50,17.99,NA,0,19.86,NA,0.5,19.86,30311.3,1,15.67,6200,1.5,13.27,430.6,2,10.1,570.5,2.5,7.86,0,2.5
6/10/2018 12:00,18.16,NA,0,19.62,NA,0.5,19.62,31689.1,1,15.67,6544.5,1.5,13.37,441.3,2,10.19,785.8,2.5,7.86,0,2.5
6/10/2018 12:10,18.54,NA,0,19.93,NA,0.5,19.93,28933.5,1,15.67,6544.5,1.5,13.27,473.6,2,10.19,613.5,2.5,7.86,0,2.5
6/10/2018 12:20,18.56,NA,0,20.05,NA,0.5,20.05,34444.7,1,15.67,9300.1,1.5,13.37,753.5,2,10.19,602.8,2.5,7.86,0,2.5
6/10/2018 12:30,18.59,NA,0,19.89,NA,0.5,19.89,31689.1,1,15.67,8611.2,1.5,13.27,645.8,2,10.19,678.1,2.5,7.86,0,2.5
6/10/2018 12:40,18.8,NA,0,20.46,NA,0.5,20.46,34444.7,1,15.76,6544.5,1.5,13.27,581.3,2,10.29,850.4,2.5,7.86,0,2.5
6/10/2018 12:50,19.2,NA,0,21.03,NA,0.5,21.03,31689.1,1,15.76,8611.2,1.5,13.27,570.5,2,10.29,731.9,2.5,7.86,0,2.5
6/10/2018 13:00,19.35,NA,0,21.53,NA,0.5,21.53,35822.5,1,15.76,7577.8,1.5,13.27,861.1,2,10.19,721.2,2.5,7.86,0,2.5
6/10/2018 13:10,19.51,NA,0,21.29,NA,0.5,21.29,35822.5,1,15.67,10333.4,1.5,13.17,882.6,2,10.19,807.3,2.5,7.96,0,2.5
6/10/2018 13:20,20.13,NA,0,21.86,NA,0.5,21.86,37200.2,1,15.76,7577.8,1.5,13.27,613.5,2,10.19,861.1,2.5,7.86,0,2.5
6/10/2018 13:30,20.73,NA,0,21.96,NA,0.5,21.96,37200.2,1,15.86,7577.8,1.5,13.27,785.8,2,10.19,645.8,2.5,7.86,0,2.5
6/10/2018 13:40,21.13,NA,0,22.46,NA,0.5,22.46,37200.2,1,15.76,11022.3,1.5,13.37,839.6,2,10.19,818.1,2.5,7.76,0,2.5
6/10/2018 13:50,21.06,NA,0,22.87,NA,0.5,22.87,35822.5,1,15.76,10677.8,1.5,13.37,861.1,2,10.19,850.4,2.5,7.86,0,2.5
6/10/2018 14:00,21.18,NA,0,23.3,NA,0.5,23.3,33066.9,1,15.86,10677.8,1.5,13.37,861.1,2,10.29,828.8,2.5,7.86,0,2.5
6/10/2018 14:10,21.11,NA,0,23.23,NA,0.5,23.23,37200.2,1,15.86,10333.4,1.5,13.37,839.6,2,10.29,775,2.5,7.86,0,2.5
6/10/2018 14:20,21.13,NA,0,23.76,NA,0.5,23.76,28933.5,1,15.86,8611.2,1.5,13.37,979.5,2,10.29,828.8,2.5,7.86,0,2.5
6/10/2018 14:30,21.25,NA,0,23.59,NA,0.5,23.59,12400.1,1,15.86,6544.5,1.5,13.37,828.8,2,10.29,775,2.5,7.86,0,2.5
6/10/2018 14:40,21.37,NA,0,23.18,NA,0.5,23.18,6200,1,15.86,10333.4,1.5,13.37,785.8,2,10.19,742.7,2.5,7.86,0,2.5
6/10/2018 14:50,21.47,NA,0,23.35,NA,0.5,23.35,7577.8,1,15.95,9644.5,1.5,13.37,850.4,2,10.19,742.7,2.5,7.96,0,2.5
6/10/2018 15:00,21.44,NA,0,23.18,NA,0.5,23.18,6544.5,1,15.95,8611.2,1.5,13.37,990.3,2,10.19,753.5,2.5,7.86,0,2.5
6/10/2018 15:10,21.51,NA,0,22.99,NA,0.5,22.99,4994.5,1,15.95,8266.7,1.5,13.37,990.3,2,10.29,731.9,2.5,7.86,0,2.5
6/10/2018 15:20,21.61,NA,0,23.01,NA,0.5,23.01,5338.9,1,15.95,8611.2,1.5,13.46,1001,2,10.19,570.5,2.5,7.86,0,2.5
6/10/2018 15:30,21.68,NA,0,22.75,NA,0.5,22.75,3788.9,1,15.86,9300.1,1.5,13.37,1011.8,2,10.19,678.1,2.5,7.86,0,2.5
6/10/2018 15:40,21.68,NA,0,22.56,NA,0.5,22.56,4477.8,1,15.86,8266.7,1.5,13.37,958,2,10.29,538.2,2.5,7.86,0,2.5
6/10/2018 15:50,21.71,NA,0,22.68,NA,0.5,22.68,5338.9,1,15.86,8266.7,1.5,13.37,882.6,2,10.29,592,2.5,7.86,0,2.5
6/10/2018 16:00,21.68,NA,0,22.84,NA,0.5,22.84,14466.8,1,15.86,5511.1,1.5,13.37,312.2,2,10.29,183,2.5,7.86,0,2.5
6/10/2018 16:10,21.54,NA,0,22.39,NA,0.5,22.39,1808.3,1,15.67,882.6,1.5,13.27,226,2,10.29,204.5,2.5,7.86,0,2.5
6/10/2018 16:20,21.49,NA,0,21.94,NA,0.5,21.94,21355.7,1,15.86,7233.4,1.5,13.37,731.9,2,10.29,376.7,2.5,7.86,0,2.5
6/10/2018 16:30,21.59,NA,0,22.01,NA,0.5,22.01,17222.3,1,15.86,3788.9,1.5,13.37,398.3,2,10.19,161.5,2.5,7.86,0,2.5
6/10/2018 16:40,21.44,NA,0,22.22,NA,0.5,22.22,1550,1,15.76,462.9,1.5,13.37,247.6,2,10.19,32.3,2.5,7.96,0,2.5
6/10/2018 16:50,20.66,NA,0,21.98,NA,0.5,21.98,1345.5,1,15.67,398.3,1.5,13.37,21.5,2,10.29,10.8,2.5,7.96,0,2.5
6/10/2018 17:00,20.11,NA,0,21.77,NA,0.5,21.77,1237.9,1,15.67,355.2,1.5,13.27,21.5,2,10.29,10.8,2.5,7.86,0,2.5
6/10/2018 17:10,19.7,NA,0,21.58,NA,0.5,21.58,1151.7,1,15.67,344.4,1.5,13.37,32.3,2,10.29,10.8,2.5,7.86,0,2.5
6/10/2018 17:20,19.59,NA,0,21.24,NA,0.5,21.24,3100,1,15.76,376.7,1.5,13.37,32.3,2,10.29,10.8,2.5,7.96,0,2.5
6/10/2018 17:30,19.01,NA,0,21.17,NA,0.5,21.17,1097.9,1,15.76,366,1.5,13.27,43.1,2,10.29,32.3,2.5,7.96,0,2.5
6/10/2018 17:40,18.85,NA,0,20.91,NA,0.5,20.91,1808.3,1,15.76,570.5,1.5,13.27,86.1,2,10.39,32.3,2.5,7.96,0,2.5
6/10/2018 17:50,18.97,NA,0,20.93,NA,0.5,20.93,1259.4,1,15.76,322.9,1.5,13.27,32.3,2,10.19,10.8,2.5,7.86,0,2.5
6/10/2018 18:00,18.75,NA,0,20.98,NA,0.5,20.98,1463.9,1,15.76,322.9,1.5,13.27,32.3,2,10.19,10.8,2.5,7.96,0,2.5
6/10/2018 18:10,18.35,NA,0,21.15,NA,0.5,21.15,1205.6,1,15.67,495.1,1.5,13.27,118.4,2,10.29,43.1,2.5,7.96,0,2.5
6/10/2018 18:20,17.97,NA,0,21.15,NA,0.5,21.15,1065.6,1,15.76,312.2,1.5,13.27,32.3,2,10.29,21.5,2.5,7.86,0,2.5
6/10/2018 18:30,18.02,NA,0,21.05,NA,0.5,21.05,1097.9,1,15.67,570.5,1.5,13.37,43.1,2,10.19,21.5,2.5,7.86,0,2.5
6/10/2018 18:40,17.83,NA,0,21.08,NA,0.5,21.08,828.8,1,15.76,312.2,1.5,13.27,32.3,2,10.29,21.5,2.5,7.96,0,2.5
6/10/2018 18:50,17.85,NA,0,20.72,NA,0.5,20.72,1087.2,1,15.67,366,1.5,13.27,21.5,2,10.39,10.8,2.5,7.96,0,2.5
6/10/2018 19:00,17.92,NA,0,20.5,NA,0.5,20.5,1054.9,1,15.67,258.3,1.5,13.27,21.5,2,10.29,10.8,2.5,7.96,0,2.5
6/10/2018 19:10,17.87,NA,0,20.46,NA,0.5,20.46,678.1,1,15.76,258.3,1.5,13.37,10.8,2,10.19,0,2.5,7.86,0,2.5
6/10/2018 19:20,17.71,NA,0,20.41,NA,0.5,20.41,710.4,1,15.67,290.6,1.5,13.27,21.5,2,10.19,10.8,2.5,7.96,0,2.5
6/10/2018 19:30,17.59,NA,0,20.31,NA,0.5,20.31,635.1,1,15.67,215.3,1.5,13.27,10.8,2,10.39,0,2.5,7.96,0,2.5
6/10/2018 19:40,17.47,NA,0,20.15,NA,0.5,20.15,635.1,1,15.67,215.3,1.5,13.27,0,2,10.19,0,2.5,7.86,0,2.5
6/10/2018 19:50,17.35,NA,0,20.03,NA,0.5,20.03,602.8,1,15.67,204.5,1.5,13.37,0,2,10.19,0,2.5,7.86,0,2.5
6/10/2018 20:00,17.25,NA,0,19.89,NA,0.5,19.89,505.9,1,15.67,183,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 20:10,17.21,NA,0,19.79,NA,0.5,19.79,452.1,1,15.67,172.2,1.5,13.17,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 20:20,16.83,NA,0,19.72,NA,0.5,19.72,376.7,1,15.67,139.9,1.5,13.27,0,2,10.29,0,2.5,7.86,0,2.5
6/10/2018 20:30,16.64,NA,0,19.62,NA,0.5,19.62,355.2,1,15.67,118.4,1.5,13.37,0,2,10.19,0,2.5,7.86,0,2.5
6/10/2018 20:40,16.35,NA,0,19.55,NA,0.5,19.55,312.2,1,15.67,118.4,1.5,13.27,0,2,10.19,0,2.5,7.96,0,2.5
6/10/2018 20:50,16.21,NA,0,19.43,NA,0.5,19.43,215.3,1,15.67,96.9,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 21:00,16.09,NA,0,19.34,NA,0.5,19.34,204.5,1,15.67,75.3,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 21:10,15.85,NA,0,19.24,NA,0.5,19.24,204.5,1,15.67,75.3,1.5,13.27,0,2,10.29,0,2.5,7.86,0,2.5
6/10/2018 21:20,15.68,NA,0,19.2,NA,0.5,19.2,139.9,1,15.67,53.8,1.5,13.37,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 21:30,15.56,NA,0,19.12,NA,0.5,19.12,96.9,1,15.67,32.3,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 21:40,15.4,NA,0,19.08,NA,0.5,19.08,64.6,1,15.67,21.5,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 21:50,15.11,NA,0,18.98,NA,0.5,18.98,32.3,1,15.67,0,1.5,13.27,0,2,10.19,0,2.5,7.96,0,2.5
6/10/2018 22:00,14.8,NA,0,18.86,NA,0.5,18.86,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 22:10,14.73,NA,0,18.84,NA,0.5,18.84,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 22:20,14.58,NA,0,18.74,NA,0.5,18.74,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.86,0,2.5
6/10/2018 22:30,14.2,NA,0,18.67,NA,0.5,18.67,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 22:40,13.94,NA,0,18.6,NA,0.5,18.6,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 22:50,13.67,NA,0,18.53,NA,0.5,18.53,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:00,13.21,NA,0,18.46,NA,0.5,18.46,0,1,15.67,0,1.5,13.37,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:10,12.88,NA,0,18.41,NA,0.5,18.41,0,1,15.67,0,1.5,13.37,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:20,12.9,NA,0,18.34,NA,0.5,18.34,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:30,12.71,NA,0,18.27,NA,0.5,18.27,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:40,12.51,NA,0,18.2,NA,0.5,18.2,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/10/2018 23:50,12.32,NA,0,18.13,NA,0.5,18.13,0,1,15.57,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 0:00,12.2,NA,0,18.08,NA,0.5,18.08,0,1,15.67,0,1.5,13.27,0,2,10.19,0,2.5,7.96,0,2.5
6/11/2018 0:10,11.96,NA,0,18.01,NA,0.5,18.01,0,1,15.67,0,1.5,13.27,0,2,10.19,0,2.5,7.96,0,2.5
6/11/2018 0:20,11.74,NA,0,17.94,NA,0.5,17.94,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 0:30,11.67,NA,0,17.86,NA,0.5,17.86,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.86,0,2.5
6/11/2018 0:40,11.35,NA,0,17.79,NA,0.5,17.79,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 0:50,11.03,NA,0,17.75,NA,0.5,17.75,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:00,10.81,NA,0,17.7,NA,0.5,17.7,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:10,10.5,NA,0,17.63,NA,0.5,17.63,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:20,10.4,NA,0,17.55,NA,0.5,17.55,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:30,10.42,NA,0,17.51,NA,0.5,17.51,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:40,10.47,NA,0,17.44,NA,0.5,17.44,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 1:50,10.4,NA,0,17.39,NA,0.5,17.39,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:00,10.25,NA,0,17.34,NA,0.5,17.34,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:10,10.23,NA,0,17.29,NA,0.5,17.29,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:20,10.2,NA,0,17.25,NA,0.5,17.25,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:30,10.18,NA,0,17.2,NA,0.5,17.2,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:40,9.98,NA,0,17.15,NA,0.5,17.15,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 2:50,9.96,NA,0,17.1,NA,0.5,17.1,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 3:00,9.86,NA,0,17.08,NA,0.5,17.08,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 3:10,9.76,NA,0,17.03,NA,0.5,17.03,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
6/11/2018 3:20,9.61,NA,0,16.98,NA,0.5,16.98,0,1,15.67,0,1.5,13.27,0,2,10.29,0,2.5,7.96,0,2.5
