DateTime,TemperatureAboveSurface_degC,LightAboveSurface_PAR_umols/m^2/s,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,PondMaxDepth_m
6/18/2019 8:20,17.225,141.2,0.05,17.354,914.9,0.192,17.449,322.9,0.442,17.068,215.3,0.642,15.925,0,0.642
6/18/2019 8:30,17.629,311.2,0.05,17.354,1980.6,0.192,17.449,505.9,0.442,17.068,226,0.642,15.925,0,0.642
6/18/2019 8:40,18.58,148.7,0.05,17.354,1377.8,0.192,17.449,2152.8,0.442,17.068,1033.3,0.642,15.925,NA,0.642
6/18/2019 8:50,18.224,428.7,0.05,17.354,1324,0.192,17.449,527.4,0.442,17.068,441.3,0.642,16.02,0,0.642
6/18/2019 9:00,18.557,183.7,0.05,17.449,1980.6,0.192,17.449,592,0.442,17.068,322.9,0.642,16.02,0,0.642
6/18/2019 9:10,18.533,216.2,0.05,17.449,1001,0.192,17.449,667.4,0.442,17.068,527.4,0.642,16.02,0,0.642
6/18/2019 9:20,18.842,171.2,0.05,17.544,3100,0.193,17.449,753.5,0.443,17.068,430.6,0.643,15.925,0,0.643
6/18/2019 9:30,18.866,148.7,0.05,17.544,1044.1,0.191,17.544,538.2,0.441,17.068,301.4,0.641,15.925,0,0.641
6/18/2019 9:40,19.199,341.2,0.05,17.639,3788.9,0.192,17.544,667.4,0.442,17.068,441.3,0.642,15.925,0,0.642
6/18/2019 9:50,19.056,261.2,0.05,17.639,602.8,0.192,17.544,818.1,0.442,17.068,559.7,0.642,16.02,0,0.642
6/18/2019 10:00,19.318,223.7,0.05,17.734,2238.9,0.193,17.544,850.4,0.443,17.068,559.7,0.643,16.02,0,0.643
6/18/2019 10:10,19.532,216.2,0.05,17.734,1636.1,0.191,17.544,775,0.441,17.068,559.7,0.641,16.02,0,0.641
6/18/2019 10:20,19.508,293.7,0.05,17.829,1722.2,0.19,17.544,721.2,0.44,17.068,452.1,0.64,16.02,0,0.64
6/18/2019 10:30,20.269,796.2,0.05,17.924,947.2,0.193,17.639,1130.2,0.443,17.068,678.1,0.643,16.02,0,0.643
6/18/2019 10:40,20.031,538.7,0.05,18.115,6200,0.192,17.639,1894.5,0.442,17.068,1377.8,0.642,16.02,NA,0.642
6/18/2019 10:50,20.627,843.7,0.05,18.115,2927.8,0.191,17.734,4133.4,0.441,17.163,1722.2,0.641,16.02,NA,0.641
6/18/2019 11:00,21.915,1711.2,0.05,18.305,3788.9,0.192,17.734,4477.8,0.442,17.068,1377.8,0.642,16.02,NA,0.642
6/18/2019 11:10,21.127,1093.7,0.05,18.59,1463.9,0.192,17.734,925.7,0.442,17.163,559.7,0.642,16.02,0,0.642
6/18/2019 11:20,20.722,311.2,0.05,18.685,839.6,0.191,17.734,947.2,0.441,17.163,1377.8,0.641,16.02,0,0.641
6/18/2019 11:30,21.342,378.7,0.05,18.78,1463.9,0.191,17.734,1108.7,0.441,17.163,667.4,0.641,16.02,0,0.641
6/18/2019 11:40,20.793,396.2,0.05,18.971,3788.9,0.191,17.734,1377.8,0.441,17.068,828.8,0.641,16.02,0,0.641
6/18/2019 11:50,20.627,316.2,0.05,19.066,2583.4,0.191,17.734,1980.6,0.441,17.163,1216.3,0.641,16.02,NA,0.641
6/18/2019 12:00,20.746,481.2,0.05,19.256,2583.4,0.193,17.734,1722.2,0.443,17.068,1194.8,0.643,16.02,NA,0.643
6/18/2019 12:10,21.485,461.2,0.05,19.256,893.4,0.193,17.734,958,0.443,17.068,473.6,0.643,16.02,0,0.643
6/18/2019 12:20,21.318,448.7,0.05,19.446,1894.5,0.192,17.829,1636.1,0.442,17.068,818.1,0.642,16.02,NA,0.642
6/18/2019 12:30,21.604,603.7,0.05,19.446,4305.6,0.19,17.829,3616.7,0.44,17.068,1356.3,0.64,16.02,NA,0.64
6/18/2019 12:40,22.058,813.7,0.05,19.637,947.2,0.19,17.829,1377.8,0.44,17.163,721.2,0.64,16.02,NA,0.64
6/18/2019 12:50,22.082,1038.7,0.05,19.827,1205.6,0.187,17.924,1377.8,0.437,17.163,688.9,0.637,16.02,0,0.637
6/18/2019 13:00,21.915,931.2,0.05,20.017,6200,0.189,18.21,NA,0.439,17.163,2927.8,0.639,16.116,NA,0.639
6/18/2019 13:10,21.772,698.7,0.05,20.113,1550,0.188,17.924,4133.4,0.438,17.163,861.1,0.638,16.116,NA,0.638
6/18/2019 13:20,23.064,1523.7,0.05,20.398,1550,0.19,18.21,5166.7,0.44,17.163,1108.7,0.64,16.116,NA,0.64
6/18/2019 13:30,22.776,906.2,0.05,20.494,1302.4,0.19,18.019,1636.1,0.44,17.163,645.8,0.64,16.116,0,0.64
6/18/2019 13:40,21.366,308.7,0.05,20.589,828.8,0.189,17.924,828.8,0.439,17.163,452.1,0.639,16.116,0,0.639
6/18/2019 13:50,21.008,278.7,0.05,20.78,1248.6,0.19,17.924,947.2,0.44,17.163,549,0.64,16.116,0,0.64
6/18/2019 14:00,21.724,491.2,0.05,20.875,1636.1,0.19,17.924,1463.9,0.44,17.163,731.9,0.64,16.116,NA,0.64
6/18/2019 14:10,22.011,713.7,0.05,20.97,1636.1,0.189,18.019,2066.7,0.439,17.163,947.2,0.639,16.116,NA,0.639
6/18/2019 14:20,21.843,486.2,0.05,21.066,1377.8,0.188,18.019,1377.8,0.438,17.163,710.4,0.638,16.116,NA,0.638
6/18/2019 14:30,21.461,381.2,0.05,21.066,1302.4,0.189,18.019,1248.6,0.439,17.163,592,0.639,16.116,0,0.639
6/18/2019 14:40,22.058,653.7,0.05,21.161,1722.2,0.193,18.115,2927.8,0.443,17.163,1334.7,0.643,16.116,NA,0.643
6/18/2019 14:50,22.345,756.2,0.05,21.161,936.5,0.19,18.115,1550,0.44,17.163,731.9,0.64,16.116,0,0.64
6/18/2019 15:00,21.628,356.2,0.05,21.161,990.3,0.191,18.115,1141,0.441,17.163,613.5,0.641,16.116,0,0.641
6/18/2019 15:10,21.318,313.7,0.05,21.257,624.3,0.189,18.115,979.5,0.439,17.163,516.7,0.639,16.116,0,0.639
6/18/2019 15:20,21.772,431.2,0.05,21.257,1377.8,0.191,18.21,1550,0.441,17.163,721.2,0.641,16.116,NA,0.641
6/18/2019 15:30,22.011,481.2,0.05,21.257,914.9,0.19,18.21,1162.5,0.44,17.163,581.3,0.64,16.116,0,0.64
6/18/2019 15:40,21.819,463.7,0.05,21.161,936.5,0.191,18.21,1550,0.441,17.163,764.2,0.641,16.116,NA,0.641
6/18/2019 15:50,22.13,496.2,0.05,21.257,3444.5,0.19,18.21,1636.1,0.44,17.163,785.8,0.64,16.116,NA,0.64
6/18/2019 16:00,21.843,458.7,0.05,21.161,1076.4,0.192,18.305,1377.8,0.442,17.163,667.4,0.642,16.116,NA,0.642
6/18/2019 16:10,21.867,348.7,0.05,21.161,1044.1,0.191,18.305,1011.8,0.441,17.163,527.4,0.641,16.116,NA,0.641
6/18/2019 16:20,21.867,513.7,0.05,21.161,1722.2,0.19,18.305,1108.7,0.44,17.163,624.3,0.64,16.116,NA,0.64
6/18/2019 16:30,22.154,441.2,0.05,21.161,2755.6,0.192,18.305,1022.6,0.442,17.163,581.3,0.642,16.116,0,0.642
6/18/2019 16:40,22.202,373.7,0.05,21.161,1550,0.191,18.4,1065.6,0.441,17.163,667.4,0.641,16.116,NA,0.641
6/18/2019 16:50,22.13,358.7,0.05,21.161,1463.9,0.191,18.305,731.9,0.441,17.163,462.9,0.641,16.116,0,0.641
6/18/2019 17:00,22.369,361.2,0.05,21.161,1722.2,0.188,18.4,764.2,0.438,17.163,527.4,0.638,16.116,0,0.638
6/18/2019 17:10,22.417,461.2,0.05,21.066,1894.5,0.191,18.4,1033.3,0.441,17.163,602.8,0.641,16.116,NA,0.641
6/18/2019 17:20,22.776,398.7,0.05,21.066,2238.9,0.192,18.495,893.4,0.442,17.163,710.4,0.642,16.211,NA,0.642
6/18/2019 17:30,22.393,346.2,0.05,21.066,2325,0.19,18.495,549,0.44,17.163,344.4,0.64,16.116,0,0.64
6/18/2019 17:40,22.202,241.2,0.05,21.066,2755.6,0.188,18.495,1184,0.438,17.163,742.7,0.638,16.116,NA,0.638
6/18/2019 17:50,22.441,316.2,0.05,21.066,3100,0.19,18.495,1377.8,0.44,17.163,925.7,0.64,16.116,NA,0.64
6/18/2019 18:00,23.16,628.7,0.05,21.066,3961.1,0.192,18.59,1463.9,0.442,17.163,559.7,0.642,16.116,0,0.642
6/18/2019 18:10,22.417,593.7,0.05,20.97,775,0.191,18.59,236.8,0.441,17.163,118.4,0.641,16.116,0,0.641
6/18/2019 18:20,21.819,101.2,0.05,20.97,678.1,0.19,18.59,204.5,0.44,17.163,107.6,0.64,16.116,0,0.64
6/18/2019 18:30,20.96,86.2,0.05,20.97,958,0.187,18.685,258.3,0.437,17.163,139.9,0.637,16.116,0,0.637
6/18/2019 18:40,20.793,101.2,0.05,20.97,742.7,0.187,18.685,183,0.437,17.163,96.9,0.637,16.116,0,0.637
6/18/2019 18:50,20.793,83.7,0.05,20.875,1065.6,0.186,18.685,258.3,0.436,17.163,139.9,0.636,16.116,0,0.636
6/18/2019 19:00,20.674,71.2,0.05,20.875,710.4,0.19,18.685,172.2,0.44,17.163,86.1,0.64,16.116,0,0.64
6/18/2019 19:10,20.46,73.7,0.05,20.78,936.5,0.189,18.78,236.8,0.439,17.163,118.4,0.639,16.116,0,0.639
6/18/2019 19:20,20.436,93.7,0.05,20.684,1377.8,0.19,18.78,366,0.44,17.163,172.2,0.64,16.116,0,0.64
6/18/2019 19:30,20.198,78.7,0.05,20.684,721.2,0.189,18.685,183,0.439,17.258,86.1,0.639,16.211,0,0.639
6/18/2019 19:40,19.912,61.2,0.05,20.589,721.2,0.188,18.78,183,0.438,17.163,86.1,0.638,16.211,0,0.638
6/18/2019 19:50,19.746,61.2,0.05,20.494,775,0.188,18.78,193.8,0.438,17.163,96.9,0.638,16.211,0,0.638
6/18/2019 20:00,19.46,61.2,0.05,20.494,699.7,0.188,18.78,172.2,0.438,17.163,86.1,0.638,16.211,0,0.638
6/18/2019 20:10,19.318,41.2,0.05,20.398,398.3,0.187,18.78,86.1,0.437,17.163,43.1,0.637,16.211,0,0.637
6/18/2019 20:20,19.08,28.7,0.05,20.303,279.9,0.188,18.78,53.8,0.438,17.163,21.5,0.638,16.211,0,0.638
6/18/2019 20:30,18.842,18.7,0.05,20.113,215.3,0.186,18.78,43.1,0.436,17.163,21.5,0.636,16.116,0,0.636
6/18/2019 20:40,18.58,13.7,0.05,20.017,129.2,0.186,18.78,21.5,0.436,17.163,10.8,0.636,16.211,0,0.636
6/18/2019 20:50,18.319,8.7,0.05,19.922,64.6,0.186,18.78,0,0.436,17.163,0,0.636,16.116,0,0.636
6/18/2019 21:00,18.081,3.7,0.05,19.827,43.1,0.186,18.78,0,0.436,17.163,0,0.636,16.116,0,0.636
6/18/2019 21:10,17.867,1.2,0.05,19.732,32.3,0.185,18.78,0,0.435,17.163,0,0.635,16.116,0,0.635
6/18/2019 21:20,17.605,1.2,0.05,19.637,0,0.183,18.78,0,0.433,17.163,0,0.633,16.116,0,0.633
6/18/2019 21:30,17.249,1.2,0.05,19.541,0,0.184,18.78,0,0.434,17.163,0,0.634,16.116,0,0.634
6/18/2019 21:40,17.058,1.2,0.05,19.446,0,0.185,18.78,0,0.435,17.163,0,0.635,16.116,0,0.635
6/18/2019 21:50,16.963,1.2,0.05,19.351,0,0.186,18.685,0,0.436,17.163,0,0.636,16.116,0,0.636
6/18/2019 22:00,16.963,1.2,0.05,19.256,0,0.186,18.685,0,0.436,17.163,0,0.636,16.116,0,0.636
6/18/2019 22:10,16.939,1.2,0.05,19.161,0,0.185,18.685,0,0.435,17.163,0,0.635,16.116,0,0.635
6/18/2019 22:20,16.892,1.2,0.05,19.066,0,0.187,18.685,0,0.437,17.163,0,0.637,16.116,0,0.637
6/18/2019 22:30,16.749,1.2,0.05,18.971,0,0.186,18.685,0,0.436,17.163,0,0.636,16.116,0,0.636
6/18/2019 22:40,16.511,1.2,0.05,18.875,0,0.188,18.685,0,0.438,17.163,0,0.638,16.116,0,0.638
6/18/2019 22:50,16.296,1.2,0.05,18.875,0,0.187,18.685,0,0.437,17.163,0,0.637,16.116,0,0.637
6/18/2019 23:00,16.201,1.2,0.05,18.78,0,0.186,18.685,0,0.436,17.068,0,0.636,16.116,0,0.636
6/18/2019 23:10,16.034,1.2,0.05,18.78,0,0.188,18.685,0,0.438,17.163,0,0.638,16.116,0,0.638
6/18/2019 23:20,15.867,1.2,0.05,18.685,0,0.186,18.59,0,0.436,17.068,0,0.636,16.116,0,0.636
6/18/2019 23:30,15.509,1.2,0.05,18.59,0,0.187,18.59,0,0.437,17.068,0,0.637,16.116,0,0.637
6/18/2019 23:40,15.366,1.2,0.05,18.59,0,0.185,18.59,0,0.435,17.163,0,0.635,16.116,0,0.635
6/18/2019 23:50,15.414,1.2,0.05,18.495,0,0.186,18.59,0,0.436,17.068,0,0.636,16.116,0,0.636
6/19/2019 0:00,15.39,1.2,0.05,18.495,0,0.186,18.495,0,0.436,17.163,0,0.636,16.116,0,0.636
6/19/2019 0:10,15.247,1.2,0.05,18.4,0,0.187,18.495,0,0.437,17.163,0,0.637,16.116,0,0.637
6/19/2019 0:20,15.247,1.2,0.05,18.4,0,0.186,18.4,0,0.436,17.068,0,0.636,16.116,0,0.636
6/19/2019 0:30,14.912,1.2,0.05,18.305,0,0.186,18.4,0,0.436,17.068,0,0.636,16.116,0,0.636
6/19/2019 0:40,14.816,1.2,0.05,18.305,0,0.187,18.305,0,0.437,17.068,0,0.637,16.116,0,0.637
6/19/2019 0:50,15.055,1.2,0.05,18.305,0,0.186,18.305,0,0.436,17.068,0,0.636,16.116,0,0.636
6/19/2019 1:00,14.936,1.2,0.05,18.21,0,0.185,18.305,0,0.435,17.068,0,0.635,16.116,0,0.635
6/19/2019 1:10,14.84,1.2,0.05,18.21,0,0.186,18.21,0,0.436,17.068,0,0.636,16.116,0,0.636
6/19/2019 1:20,14.673,1.2,0.05,18.115,0,0.184,18.21,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 1:30,14.625,1.2,0.05,18.115,0,0.186,18.115,0,0.436,17.068,0,0.636,16.02,0,0.636
6/19/2019 1:40,14.601,1.2,0.05,18.019,0,0.186,18.115,0,0.436,17.068,0,0.636,16.02,0,0.636
6/19/2019 1:50,14.433,1.2,0.05,18.019,0,0.184,18.115,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 2:00,14.29,1.2,0.05,17.924,0,0.186,18.019,0,0.436,17.068,0,0.636,16.02,0,0.636
6/19/2019 2:10,14.266,1.2,0.05,17.924,0,0.185,18.019,0,0.435,17.068,0,0.635,16.02,0,0.635
6/19/2019 2:20,14.194,1.2,0.05,17.829,0,0.184,17.924,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 2:30,13.978,1.2,0.05,17.829,0,0.184,17.924,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 2:40,13.882,1.2,0.05,17.829,0,0.185,17.924,0,0.435,17.068,0,0.635,16.02,0,0.635
6/19/2019 2:50,13.858,1.2,0.05,17.734,0,0.184,17.829,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 3:00,13.594,1.2,0.05,17.734,0,0.183,17.829,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 3:10,13.786,1.2,0.05,17.734,0,0.183,17.829,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 3:20,13.714,1.2,0.05,17.639,0,0.185,17.734,0,0.435,17.068,0,0.635,16.02,0,0.635
6/19/2019 3:30,13.738,1.2,0.05,17.544,0,0.183,17.734,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 3:40,13.497,1.2,0.05,17.544,0,0.183,17.734,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 3:50,13.522,1.2,0.05,17.544,0,0.182,17.734,0,0.432,17.068,0,0.632,16.02,0,0.632
6/19/2019 4:00,13.425,1.2,0.05,17.544,0,0.184,17.639,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 4:10,13.401,1.2,0.05,17.544,0,0.186,17.639,0,0.436,17.068,0,0.636,16.02,0,0.636
6/19/2019 4:20,13.233,1.2,0.05,17.449,0,0.184,17.639,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 4:30,13.161,1.2,0.05,17.449,0,0.184,17.544,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 4:40,13.064,1.2,0.05,17.449,0,0.184,17.544,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 4:50,13.064,1.2,0.05,17.449,0,0.184,17.544,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 5:00,13.064,1.2,0.05,17.449,0,0.183,17.449,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 5:10,12.896,1.2,0.05,17.354,0,0.184,17.449,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 5:20,12.751,1.2,0.05,17.354,10.8,0.182,17.449,0,0.432,17.163,0,0.632,16.02,0,0.632
6/19/2019 5:30,12.847,1.2,0.05,17.258,43.1,0.184,17.449,0,0.434,17.068,0,0.634,16.02,0,0.634
6/19/2019 5:40,12.847,6.2,0.05,17.258,64.6,0.185,17.354,0,0.435,17.068,0,0.635,16.02,0,0.635
6/19/2019 5:50,12.968,8.7,0.05,17.258,96.9,0.183,17.354,0,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 6:00,12.823,13.7,0.05,17.163,139.9,0.183,17.354,10.8,0.433,17.068,0,0.633,16.02,0,0.633
6/19/2019 6:10,13.088,18.7,0.05,17.163,226,0.184,17.258,21.5,0.434,17.068,10.8,0.634,16.02,0,0.634
6/19/2019 6:20,13.353,21.2,0.05,17.163,301.4,0.183,17.258,43.1,0.433,17.068,21.5,0.633,16.02,0,0.633
6/19/2019 6:30,13.522,26.2,0.05,17.163,387.5,0.184,17.258,53.8,0.434,17.068,32.3,0.634,16.02,0,0.634
6/19/2019 6:40,13.714,31.2,0.05,17.163,462.9,0.184,17.258,64.6,0.434,17.068,32.3,0.634,16.02,0,0.634
6/19/2019 6:50,14.002,33.7,0.05,17.163,559.7,0.182,17.258,86.1,0.432,17.068,43.1,0.632,16.02,0,0.632
6/19/2019 7:00,14.314,38.7,0.05,17.068,656.6,0.182,17.163,96.9,0.432,17.068,53.8,0.632,16.02,0,0.632
6/19/2019 7:10,14.577,46.2,0.05,17.068,764.2,0.183,17.163,118.4,0.433,17.068,75.3,0.633,16.02,0,0.633
6/19/2019 7:20,15.079,51.2,0.05,17.068,1001,0.185,17.163,150.7,0.435,16.973,96.9,0.635,16.02,0,0.635
6/19/2019 7:30,15.199,58.7,0.05,17.068,1119.5,0.186,17.163,172.2,0.436,16.973,107.6,0.636,16.02,0,0.636
6/19/2019 7:40,15.414,63.7,0.05,17.068,1076.4,0.184,17.163,172.2,0.434,16.973,107.6,0.634,16.02,0,0.634
6/19/2019 7:50,15.772,58.7,0.05,17.068,1033.3,0.186,17.163,161.5,0.436,16.973,107.6,0.636,16.02,0,0.636
6/19/2019 8:00,16.225,63.7,0.05,17.068,1151.7,0.186,17.163,183,0.436,16.973,129.2,0.636,16.02,0,0.636
6/19/2019 8:10,16.368,98.7,0.05,17.068,1130.2,0.184,17.163,204.5,0.434,16.973,139.9,0.634,16.02,0,0.634
6/19/2019 8:20,16.701,133.7,0.05,17.068,1550,0.184,17.163,333.7,0.434,16.973,236.8,0.634,16.02,0,0.634
6/19/2019 8:30,17.51,341.2,0.05,17.068,2325,0.184,17.163,419.8,0.434,16.878,226,0.634,16.02,0,0.634
6/19/2019 8:40,18.271,148.7,0.05,17.068,2238.9,0.185,17.163,1636.1,0.435,16.973,1011.8,0.635,16.02,0,0.635
6/19/2019 8:50,18.438,423.7,0.05,17.163,1980.6,0.184,17.163,387.5,0.434,16.973,409,0.634,16.02,0,0.634
6/19/2019 9:00,18.771,158.7,0.05,17.163,2927.8,0.183,17.163,430.6,0.433,16.878,247.6,0.633,16.02,0,0.633
6/19/2019 9:10,18.723,188.7,0.05,17.163,2497.2,0.183,17.163,527.4,0.433,16.878,538.2,0.633,16.02,0,0.633
6/19/2019 9:20,19.199,183.7,0.05,17.258,4822.3,0.18,17.163,667.4,0.43,16.878,441.3,0.63,16.02,0,0.63
6/19/2019 9:30,19.46,191.2,0.05,17.258,2411.1,0.182,17.163,581.3,0.432,16.973,409,0.632,16.02,0,0.632
6/19/2019 9:40,19.77,361.2,0.05,17.354,4822.3,0.181,17.258,592,0.431,16.973,409,0.631,16.02,0,0.631
6/19/2019 9:50,20.055,328.7,0.05,17.354,2583.4,0.181,17.258,1033.3,0.431,16.973,645.8,0.631,16.02,0,0.631
6/19/2019 10:00,20.269,313.7,0.05,17.449,4133.4,0.183,17.258,839.6,0.433,16.973,699.7,0.633,16.02,0,0.633
6/19/2019 10:10,20.269,273.7,0.05,17.449,2325,0.181,17.258,968.8,0.431,16.973,882.6,0.631,16.02,0,0.631
6/19/2019 10:20,20.555,388.7,0.05,17.449,2583.4,0.184,17.258,807.3,0.434,16.973,645.8,0.634,16.02,0,0.634
6/19/2019 10:30,21.199,733.7,0.05,17.544,5338.9,0.185,17.354,893.4,0.435,16.973,678.1,0.635,16.02,0,0.635
6/19/2019 10:40,21.628,678.7,0.05,17.639,5511.1,0.185,17.354,1377.8,0.435,16.973,1377.8,0.635,16.02,NA,0.635
6/19/2019 10:50,21.963,721.2,0.05,17.639,764.2,0.184,17.449,839.6,0.434,16.973,624.3,0.634,16.02,0,0.634
6/19/2019 11:00,21.628,623.7,0.05,17.734,2583.4,0.183,17.449,3616.7,0.433,16.973,1377.8,0.633,16.116,NA,0.633
6/19/2019 11:10,21.7,898.7,0.05,17.734,581.3,0.184,17.449,861.1,0.434,16.973,581.3,0.634,16.116,0,0.634
6/19/2019 11:20,23.064,793.7,0.05,17.924,1550,0.184,17.544,6544.5,0.434,17.068,3444.5,0.634,16.116,NA,0.634
6/19/2019 11:30,22.106,401.2,0.05,17.924,559.7,0.183,17.449,882.6,0.433,16.973,624.3,0.633,16.116,0,0.633
6/19/2019 11:40,21.676,373.7,0.05,18.019,538.2,0.183,17.449,753.5,0.433,16.973,505.9,0.633,16.116,0,0.633
6/19/2019 11:50,21.318,328.7,0.05,18.115,678.1,0.184,17.449,882.6,0.434,16.973,635.1,0.634,16.116,0,0.634
6/19/2019 12:00,21.915,488.7,0.05,18.21,764.2,0.182,17.449,1205.6,0.432,16.973,818.1,0.632,16.116,0,0.632
6/19/2019 12:10,22.082,448.7,0.05,18.305,645.8,0.182,17.449,1044.1,0.432,16.973,645.8,0.632,16.116,0,0.632
6/19/2019 12:20,21.27,318.7,0.05,18.305,549,0.184,17.449,656.6,0.434,16.973,484.4,0.634,16.116,0,0.634
6/19/2019 12:30,21.7,458.7,0.05,18.4,699.7,0.183,17.544,1194.8,0.433,16.973,742.7,0.633,16.116,0,0.633
6/19/2019 12:40,22.441,651.2,0.05,18.495,710.4,0.181,17.544,1377.8,0.431,16.973,764.2,0.631,16.116,0,0.631
6/19/2019 12:50,21.891,333.7,0.05,18.495,710.4,0.184,17.544,958,0.434,16.973,602.8,0.634,16.116,0,0.634
6/19/2019 13:00,22.8,926.2,0.05,18.685,721.2,0.183,17.639,1054.9,0.433,16.973,678.1,0.633,16.116,0,0.633
6/19/2019 13:10,22.944,861.2,0.05,18.685,678.1,0.185,17.639,818.1,0.435,17.068,549,0.635,16.116,0,0.635
6/19/2019 13:20,22.417,463.7,0.05,18.78,484.4,0.184,17.544,742.7,0.434,16.973,516.7,0.634,16.116,0,0.634
6/19/2019 13:30,22.034,326.2,0.05,18.971,516.7,0.183,17.544,678.1,0.433,16.973,473.6,0.633,16.116,0,0.633
6/19/2019 13:40,21.843,308.7,0.05,18.971,570.5,0.182,17.544,861.1,0.432,17.068,549,0.632,16.116,0,0.632
6/19/2019 13:50,21.891,346.2,0.05,18.971,505.9,0.183,17.639,1011.8,0.433,16.973,538.2,0.633,16.116,0,0.633
6/19/2019 14:00,22.106,546.2,0.05,19.066,1980.6,0.185,17.734,8266.7,0.435,17.068,2238.9,0.635,16.116,NA,0.635
6/19/2019 14:10,22.298,453.7,0.05,19.066,742.7,0.185,17.639,1463.9,0.435,17.068,667.4,0.635,16.116,NA,0.635
6/19/2019 14:20,23.857,1686.2,0.05,19.256,2583.4,0.182,17.924,4822.3,0.432,17.068,2325,0.632,16.116,NA,0.632
6/19/2019 14:30,24.122,1316.2,0.05,19.161,785.8,0.181,17.734,1194.8,0.431,17.068,731.9,0.631,16.116,0,0.631
6/19/2019 14:40,24.726,1256.2,0.05,19.256,1334.7,0.182,17.829,1270.1,0.432,17.068,753.5,0.632,16.211,0,0.632
6/19/2019 14:50,23.088,513.7,0.05,19.351,764.2,0.185,17.829,1216.3,0.435,16.973,904.2,0.635,16.211,NA,0.635
6/19/2019 15:00,23.424,373.7,0.05,19.446,882.6,0.184,17.829,775,0.434,16.973,441.3,0.634,16.116,0,0.634
6/19/2019 15:10,22.8,326.2,0.05,19.541,828.8,0.183,17.829,936.5,0.433,16.973,602.8,0.633,16.211,0,0.633
6/19/2019 15:20,22.824,406.2,0.05,19.732,1636.1,0.184,17.829,1130.2,0.434,16.973,678.1,0.634,16.116,0,0.634
6/19/2019 15:30,23.641,341.2,0.05,19.732,1291.7,0.185,17.829,807.3,0.435,16.973,527.4,0.635,16.116,0,0.635
6/19/2019 15:40,23.737,316.2,0.05,19.827,2325,0.181,17.924,785.8,0.431,16.973,495.1,0.631,16.116,0,0.631
6/19/2019 15:50,23.448,296.2,0.05,20.017,1216.3,0.183,17.924,785.8,0.433,16.973,538.2,0.633,16.116,NA,0.633
6/19/2019 16:00,24.195,316.2,0.05,20.208,6544.5,0.184,17.924,1377.8,0.434,17.068,1463.9,0.634,16.211,NA,0.634
6/19/2019 16:10,24.363,468.7,0.05,20.398,2755.6,0.183,18.019,1076.4,0.433,17.068,1173.3,0.633,16.211,NA,0.633
6/19/2019 16:20,23.954,858.7,0.05,20.494,3444.5,0.183,18.019,1065.6,0.433,17.068,710.4,0.633,16.211,NA,0.633
6/19/2019 16:30,24.291,501.2,0.05,20.684,5511.1,0.185,18.019,979.5,0.435,17.068,785.8,0.635,16.211,0,0.635
6/19/2019 16:40,24.291,371.2,0.05,20.684,4305.6,0.185,18.115,1011.8,0.435,17.068,839.6,0.635,16.211,NA,0.635
6/19/2019 16:50,23.328,388.7,0.05,20.684,2583.4,0.182,18.115,645.8,0.432,17.068,430.6,0.632,16.211,0,0.632
6/19/2019 17:00,24.581,468.7,0.05,20.875,3961.1,0.183,18.115,893.4,0.433,17.068,796.5,0.633,16.211,0,0.633
6/19/2019 17:10,24.05,528.7,0.05,20.97,2755.6,0.182,18.115,710.4,0.432,17.068,592,0.632,16.211,NA,0.632
6/19/2019 17:20,23.521,336.2,0.05,21.066,4133.4,0.184,18.21,796.5,0.434,17.068,742.7,0.634,16.211,NA,0.634
6/19/2019 17:30,24.219,441.2,0.05,21.161,4477.8,0.183,18.21,764.2,0.433,17.068,516.7,0.633,16.211,0,0.633
6/19/2019 17:40,24.002,331.2,0.05,21.257,1980.6,0.18,18.21,355.2,0.43,17.068,258.3,0.63,16.211,0,0.63
6/19/2019 17:50,23.352,161.2,0.05,21.257,1980.6,0.182,18.21,312.2,0.432,17.068,247.6,0.632,16.211,0,0.632
