lake,Datetime,St,mean_rho,Zg,Zv,mean_depth,lake_area,surface_temp,bottom_temp,therm_dep,max_depth
ME,2011-08-22,516.234252592382,999.118156319723,16.9041472215585,16.9,12.8,39611516.3025305,25.1,11.3,10.5715408058369,25.3
ME,2011-09-12,451.424109897386,999.152289959363,16.9036264386439,16.9,12.8,39611516.3025305,22.5,11.3,11.9451590850863,25.3
ME,2011-10-03,149.07278662418,999.277018725962,16.9011974013455,16.9,12.8,39611516.3025305,15.9,12,16.7330287731904,25.3
ME,2011-10-31,2.15494050024808,999.505504093411,16.9000173052296,16.9,12.8,39611516.3025305,12.2,12.1,22.5,25.3
ME,2012-02-22,1.73516057640861,999.993286338391,16.9000139273939,16.9,12.8,39611516.3025305,1.9,3.2,3.13566332137917,25.3
ME,2012-03-21,9.23761093362778,999.950828181976,16.9000741495115,16.9,12.8,39611516.3025305,7.3,6.1,11.6864329945505,25.3
ME,2012-04-04,2.63275784854944,999.880105591037,16.9000211344164,16.9,12.8,39611516.3025305,8.9,7.8,3.86047496217198,25.3
ME,2012-04-17,6.80383929816928,999.74245293724,16.9000546252182,16.9,12.8,39611516.3025305,11,9.7,4.2164015238359,25.3
ME,2012-05-01,5.70595658360374,999.693727369509,16.9000458130037,16.9,12.8,39611516.3025305,10.9,10.3,7.0518495855603,25.3
ME,2012-05-14,123.248349835063,999.5599311728,16.9009896908303,16.9,12.8,39611516.3025305,16.1,10.4,8.88497394969346,25.3
ME,2012-05-29,290.472920925026,999.356257974163,16.9023329884418,16.9,12.8,39611516.3025305,19.2,11,11.7687579947062,25.3
ME,2012-06-11,344.780932376854,999.30002404001,16.9027693293826,16.9,12.8,39611516.3025305,21.3,11.1,10.7415333065929,25.3
ME,2012-06-25,466.321228281409,999.089656715318,16.9037463469502,16.9,12.8,39611516.3025305,23.7,12.2,11.3718632065957,25.3
ME,2012-07-10,582.429920814449,999.0291266688,16.9046794283193,16.9,12.8,39611516.3025305,27.6,12.2,9.81248740282948,25.3
ME,2012-07-23,587.2721517054,999.029696930904,16.9047183296582,16.9,12.8,39611516.3025305,27.5,11.6,9.67615379574536,25.3
ME,2012-08-06,609.26556078712,998.982112827089,16.9048952648052,16.9,12.8,39611516.3025305,26.5,11.7,10.9435314847777,25.3
ME,2012-08-20,496.485430320805,999.051072307393,16.9039888351641,16.9,12.8,39611516.3025305,23.6,11.7,11.7970904518314,25.3
ME,2012-09-04,544.67272049614,999.012416336834,16.9043761480904,16.9,12.8,39611516.3025305,24.8,11.6,11.356730689488,25.3
ME,2012-10-01,201.050418591082,999.197745373165,16.9016150307955,16.9,12.8,39611516.3025305,17,12.1,16.4492167359694,25.3
ME,2012-10-29,NA,999.548620832886,16.9,16.9,12.8,39611516.3025305,11.8,11.8,NA,25.3
ME,2012-11-29,1.81336984940667,999.969257679673,16.9000145554961,16.9,12.8,39611516.3025305,6.2,5.8,13.1812451893755,25.3
ME,2013-02-12,10.2072880435205,999.942790510628,16.9000819336851,16.9,12.8,39611516.3025305,0.3,1.7,8.66431857667184,25.3
ME,2013-04-29,2.76912009626071,999.995964102155,16.9000222264865,16.9,12.8,39611516.3025305,6.2,4.5,5.37559059790624,25.3
ME,2013-05-14,25.2987415036312,999.864349440019,16.9002030883941,16.9,12.8,39611516.3025305,12.2,7.6,4.18623174152609,25.3
ME,2013-05-28,143.032170817745,999.738006425745,16.9011483513862,16.9,12.8,39611516.3025305,14.5,7.9,10.7677165756975,25.3
ME,2013-06-10,238.592217616218,999.649913084006,16.9019157357901,16.9,12.8,39611516.3025305,20.9,7.9,7.14416790786247,25.3
ME,2013-06-24,325.913226420111,999.576041488555,16.9026170584307,16.9,12.8,39611516.3025305,22.1,8.4,8.7182079452498,25.3
ME,2013-07-08,473.441735697385,999.412457182622,16.9038023234087,16.9,12.8,39611516.3025305,24.6,9,9.51900516207055,25.3
ME,2013-07-22,479.399612100175,999.429752889209,16.9038501059045,16.9,12.8,39611516.3025305,26.2,8.6,8.56959890153943,25.3
ME,2013-08-05,419.431239989851,999.446249894842,16.9033684383505,16.9,12.8,39611516.3025305,22.6,9,10.1413500505979,25.3
ME,2013-08-21,479.795162851941,999.389112548139,16.9038534393063,16.9,12.8,39611516.3025305,24.2,9.1,9.88772889962545,25.3
ME,2013-09-04,519.940348137983,999.328905478693,16.9041761139732,16.9,12.8,39611516.3025305,24.1,9.3,10.6510577949713,25.3
ME,2013-09-30,351.229049872342,999.383140928189,16.9028208869499,16.9,12.8,39611516.3025305,19.3,9.8,12.7803707477175,25.3
ME,2013-10-29,NA,999.581461501637,16.9,16.9,12.8,39611516.3025305,11.5,11.5,NA,25.3
ME,2013-12-02,NA,999.997905070963,16.9,16.9,12.8,39611516.3025305,4.5,4.5,NA,25.3
ME,2014-02-03,23.7787089608417,999.954021666485,16.9001908690499,16.9,12.8,39611516.3025305,0,3.4,12.4540957365461,25.3
ME,2014-04-29,1.64997642310027,999.961332341324,16.9000132440803,16.9,12.8,39611516.3025305,6.3,6.1,18.4126375410843,25.3
ME,2014-05-14,70.3600855550611,999.78201670075,16.9005648697394,16.9,12.8,39611516.3025305,11.2,8,14.5290619117936,25.3
ME,2014-05-28,119.538769654934,999.708250790592,16.9009597602894,16.9,12.8,39611516.3025305,18.3,8.7,6.36267545184157,25.3
ME,2014-06-09,202.726402439679,999.656385536105,16.9016277467642,16.9,12.8,39611516.3025305,20.7,8.9,7.08625946884617,25.3
ME,2014-06-23,301.782140687145,999.558654051424,16.9024233298002,16.9,12.8,39611516.3025305,23.5,9.1,7.2460326372946,25.3
ME,2014-07-07,372.429065726903,999.503439510983,16.9029907943137,16.9,12.8,39611516.3025305,23.8,9.1,8.31224409637621,25.3
ME,2014-07-21,396.172902915907,999.468560128729,16.9031815803972,16.9,12.8,39611516.3025305,23.1,9.1,9.30041859418477,25.3
ME,2014-08-04,439.458961479573,999.417584783563,16.9035293815424,16.9,12.8,39611516.3025305,23.9,9.2,9.48782134005989,25.3
ME,2014-08-20,475.484343105248,999.357115730319,16.9038189395455,16.9,12.8,39611516.3025305,24.2,9.4,9.87896774225465,25.3
ME,2014-09-02,525.575396022551,999.277967779491,16.9042215893519,16.9,12.8,39611516.3025305,23.8,9.6,11.1243003744429,25.3
ME,2014-09-28,324.922102729893,999.417402946323,16.9026095139279,16.9,12.8,39611516.3025305,20.3,9.7,10.7312251865816,25.3
ME,2014-10-30,12.5240139435024,999.518182049607,16.9001005727014,16.9,12.8,39611516.3025305,12.2,11.7,21.6954968852318,25.3
ME,2015-02-11,20.9447933448089,999.942578540098,16.9001681234486,16.9,12.8,39611516.3025305,0.1,2.6,13.3769015701793,25.3
ME,2015-04-10,0.00285635401077926,999.999946549661,16.9000000229266,16.9,12.8,39611516.3025305,4.6,3.9,1.35618949683229,25.3
ME,2015-04-24,5.5114896581234,999.931198323311,16.9000442411237,16.9,12.8,39611516.3025305,7.5,6.8,9.8179774382656,25.3
ME,2015-05-01,23.6793619263049,999.899378855499,16.9001900819894,16.9,12.8,39611516.3025305,10.5,7,5.69388232966213,25.3
ME,2015-05-13,75.0050656524631,999.776359482068,16.9006021642995,16.9,12.8,39611516.3025305,13.6,8.5,7.77157742466278,25.3
ME,2015-05-27,188.406053227521,999.622659937233,16.9015128157289,16.9,12.8,39611516.3025305,15.9,8.9,11.7033686762738,25.3
ME,2015-06-08,269.815472452016,999.515982211598,16.9021667279185,16.9,12.8,39611516.3025305,20.4,9.3,9.19463766294028,25.3
ME,2015-06-23,366.058452392178,999.393085355176,16.9029399596551,16.9,12.8,39611516.3025305,22,9.9,10.124311579133,25.3
ME,2015-07-08,394.174987667922,999.391738463584,16.9031657788941,16.9,12.8,39611516.3025305,22.8,9.8,9.75788917901878,25.3
ME,2015-07-20,494.829380517307,999.2617427382,16.903974692077,16.9,12.8,39611516.3025305,24.5,10.1,10.3978499420975,25.3
ME,2015-08-03,529.971153599661,999.208896096589,16.9042571917438,16.9,12.8,39611516.3025305,24.4,10.3,11.0586005692733,25.3
ME,2015-08-18,535.840890313569,999.221908735182,16.9043042865475,16.9,12.8,39611516.3025305,25.7,10.1,9.98494407955647,25.3
ME,2015-08-31,423.107208039005,999.272538060813,16.9033985506233,16.9,12.8,39611516.3025305,22.4,10.1,10.9267191115088,25.3
ME,2015-10-07,263.75472055152,999.332501241951,16.9021184465,16.9,12.8,39611516.3025305,17.4,10.5,14.9606864674829,25.3
ME,2015-11-02,12.980487582879,999.503630261259,16.9001042398798,16.9,12.8,39611516.3025305,12.4,11.8,19.7527002993314,25.3
ME,2016-01-27,5.23227120051255,999.958879386134,16.9000419986545,16.9,12.8,39611516.3025305,0.1,2.2,5.10971693547636,25.3
ME,2016-03-28,0.0355670343422374,999.998445158424,16.90000028548,16.9,12.8,39611516.3025305,4.6,4.5,5.21029650693649,25.3
ME,2016-04-12,0.324296117510609,999.987027736511,16.9000026030029,16.9,12.8,39611516.3025305,6.6,5.5,1.65227924802472,25.3
ME,2016-04-25,42.1390458757111,999.947908911358,16.9003382474982,16.9,12.8,39611516.3025305,11.2,5.5,6.83541581229984,25.3
ME,2016-05-11,36.6246368490149,999.767818955179,16.900294036636,16.9,12.8,39611516.3025305,10.8,8.8,13.1615405418541,25.3
ME,2016-05-23,72.4646248375906,999.716606372594,16.9005818036125,16.9,12.8,39611516.3025305,15.9,9.2,5.85593426284895,25.3
ME,2016-06-07,249.136103174773,999.512218809518,16.9020006717104,16.9,12.8,39611516.3025305,19.8,9.9,9.4137944812897,25.3
ME,2016-06-20,414.713436121192,999.367344194877,16.9033308127901,16.9,12.8,39611516.3025305,23.3,10.1,9.77691570799635,25.3
ME,2016-07-05,390.871981856073,999.403936154822,16.9031392128029,16.9,12.8,39611516.3025305,23.6,10.1,9.13315318298926,25.3
ME,2016-07-18,472.766262613479,999.299148111127,16.9037973290482,16.9,12.8,39611516.3025305,25.1,10.3,9.34095323609556,25.3
ME,2016-08-01,506.466326436108,999.258467710006,16.9040681785922,16.9,12.8,39611516.3025305,25.9,10.3,9.31798811496085,25.3
ME,2016-08-15,574.949437346267,999.185222444309,16.9046186060764,16.9,12.8,39611516.3025305,26.5,10.5,9.98411236828923,25.3
ME,2016-08-30,529.804234589931,999.203836358133,16.904255872455,16.9,12.8,39611516.3025305,24.6,10.4,10.7148218006892,25.3
ME,2016-10-04,302.648972615448,999.316316421657,16.9024308798696,16.9,12.8,39611516.3025305,18,10.6,14.3659356787136,25.3
ME,2016-11-09,69.6594480474087,999.457639000807,16.9005594263376,16.9,12.8,39611516.3025305,13.5,10.9,19.1736541340262,25.3
ME,2017-02-06,17.9479843870576,999.948114562783,16.9001440673238,16.9,12.8,39611516.3025305,0.2,3.1,13.483157883352,25.3
ME,2017-04-17,10.1208938575924,999.917773017488,16.9000812422334,16.9,12.8,39611516.3025305,9.5,6.6,5.50899265923723,25.3
ME,2017-05-03,0.646309963809368,999.801371381554,16.9000051886502,16.9,12.8,39611516.3025305,10.1,9.1,1.36301818647241,25.3
ME,2017-05-15,78.7878931936569,999.716864280501,16.9006325716743,16.9,12.8,39611516.3025305,13.8,9.1,8.8630480226275,25.3
ME,2017-05-30,177.395526285844,999.412519488325,16.9014247056592,16.9,12.8,39611516.3025305,15.3,10.1,16.9204608444425,25.3
ME,2017-06-12,285.211924052689,999.397101172208,16.9022906401287,16.9,12.8,39611516.3025305,22.2,10.7,8.55457105329512,25.3
ME,2017-06-26,362.5689970322,999.231740264217,16.9029124046518,16.9,12.8,39611516.3025305,20.9,11.1,12.2050164523246,25.3
ME,2017-07-10,420.893073577476,999.210916237459,16.9033809743853,16.9,12.8,39611516.3025305,23.8,11.5,10.0517414737357,25.3
ME,2017-07-24,481.772450414618,999.103960398794,16.9038704240793,16.9,12.8,39611516.3025305,24.8,11.6,10.5225101557253,25.3
ME,2017-08-07,453.20479764173,999.145161585103,16.9036407694701,16.9,12.8,39611516.3025305,23.2,11.5,11.242679831554,25.3
ME,2017-08-23,491.871450871228,999.075462264782,16.9039516693188,16.9,12.8,39611516.3025305,23,11.6,12.3880676501068,25.3
ME,2017-09-06,362.136646610739,999.143423199024,16.9029091888431,16.9,12.8,39611516.3025305,20,12,13.9329203007023,25.3
ME,2017-09-25,382.626637761829,999.156987669007,16.9030737514258,16.9,12.8,39611516.3025305,23.2,11.7,10.166448999084,25.3
ME,2017-10-04,342.462871092668,999.158281484298,16.9027511006066,16.9,12.8,39611516.3025305,19.5,12,14.2737037491224,25.3
ME,2017-11-02,6.75412826473017,999.590618812099,16.9000542343456,16.9,12.8,39611516.3025305,11.6,11.4,17.1825874283368,25.3
ME,2017-12-19,3.82993501685996,999.981330203063,16.9000307416225,16.9,12.8,39611516.3025305,2.3,3.3,22.25,25.3
ME,2018-01-23,12.8195939191798,999.954666769162,16.900102901387,16.9,12.8,39611516.3025305,0.6,2.3,11.246819177685,25.3
ME,2018-04-05,0.663780927726389,999.994515747749,16.9000053278799,16.9,12.8,39611516.3025305,3.3,3.7,23.5,25.3
ME,2018-04-20,0.427984788708436,999.999030974305,16.9000034352316,16.9,12.8,39611516.3025305,3.7,4.1,17.0329195484494,25.3
ME,2018-05-07,50.1854753902978,999.910910467546,16.9004028505927,16.9,12.8,39611516.3025305,14.4,6.2,4.46461067002991,25.3
ME,2018-05-14,76.5749632183253,999.839350529637,16.9006147292007,16.9,12.8,39611516.3025305,12.7,7,8.7041490327253,25.3
ME,2018-05-29,176.879027786145,999.774082560746,16.9014200437997,16.9,12.8,39611516.3025305,24.9,7.3,4.4762597120397,25.3
ME,2018-06-11,207.419060349937,999.722703868696,16.901665314943,16.9,12.8,39611516.3025305,19.4,7.6,7.86684072573414,25.3
ME,2018-06-25,329.816263277377,999.608144288896,16.9026483144656,16.9,12.8,39611516.3025305,22.1,7.8,8.62339476062324,25.3
ME,2018-07-09,440.223175200979,999.530805706454,16.9035351186108,16.9,12.8,39611516.3025305,25.7,8,8.20104681167037,25.3
ME,2018-07-23,413.922195820646,999.542881020148,16.9033238740322,16.9,12.8,39611516.3025305,24.1,8.2,8.68195909404866,25.3
ME,2018-08-06,459.830136642419,999.490126999017,16.9036927184314,16.9,12.8,39611516.3025305,24.5,8.3,9.1478961724453,25.3
ME,2018-08-22,521.935630157781,999.414403891233,16.9041917812671,16.9,12.8,39611516.3025305,23.5,8.2,10.3163257511095,25.3
ME,2018-09-04,483.108834384872,999.422071869301,16.9038799248559,16.9,12.8,39611516.3025305,23.4,8.5,10.325128905924,25.3
ME,2018-09-19,449.882778234767,999.433624100807,16.903613039285,16.9,12.8,39611516.3025305,22.2,8.6,10.923416125945,25.3
ME,2018-10-02,270.213472022664,999.537776611298,16.9021698767028,16.9,12.8,39611516.3025305,16.8,8.7,13.6775063176056,25.3
ME,2018-10-18,84.9587316712279,999.610237078361,16.9006821888186,16.9,12.8,39611516.3025305,12.4,9.8,18.680306594798,25.3
ME,2018-10-29,1.5856098810094,999.679279239976,16.9000127310119,16.9,12.8,39611516.3025305,10.7,10.6,6.45871494781697,25.3
ME,2018-11-14,5.04075962063336,999.943792576692,16.9000404620303,16.9,12.8,39611516.3025305,6.9,6.5,16.4380921856631,25.3
ME,2018-11-30,0.142326843114844,999.998961603759,16.9000011423904,16.9,12.8,39611516.3025305,3.6,3.7,11.1759304971735,25.3
ME,2019-02-21,15.6210036955322,999.932809347952,16.9001253907177,16.9,12.8,39611516.3025305,0,1.8,11.2529386828837,25.3
ME,2019-04-03,-0.12069525302953,999.976732550027,16.8999990312146,16.9,12.8,39611516.3025305,2.3,2.3,23.3,25.3
ME,2019-04-15,-0.00027497784398721,999.999343999842,16.8999999977929,16.9,12.8,39611516.3025305,4.5,3.7,0.5,25.3
ME,2019-04-29,13.9979733439728,999.941655095381,16.9001123615634,16.9,12.8,39611516.3025305,7.4,6.5,16.2051697973058,25.3
ME,2019-05-12,26.0560953990506,999.857031798987,16.9002091696656,16.9,12.8,39611516.3025305,10.8,7.6,7.63934168540944,25.3
ME,2019-05-13,26.0560953990506,999.857031798987,16.9002091696656,16.9,12.8,39611516.3025305,10.8,7.6,7.63934168540944,25.3
ME,2019-05-28,89.8490650800011,999.610088560681,16.900721456588,16.9,12.8,39611516.3025305,13.6,10.1,12.9754985120846,25.3
ME,2019-06-11,233.874275642644,999.500884014548,16.9018781338689,16.9,12.8,39611516.3025305,19.8,10.2,9.08038354882532,25.3
ME,2019-06-24,274.258885710831,999.4458926926,16.9022025647846,16.9,12.8,39611516.3025305,20.1,10.5,9.75151330472071,25.3
ME,2019-07-08,394.489014961938,999.322672885083,16.9031685199433,16.9,12.8,39611516.3025305,27.4,10.9,7.07285407676966,25.3
ME,2019-07-22,481.962244784635,999.188671709144,16.9038716205696,16.9,12.8,39611516.3025305,25.7,11.2,9.56503417855967,25.3
ME,2019-08-05,504.334515723328,999.21765419741,16.9040512203412,16.9,12.8,39611516.3025305,26.7,11,9.06573390763771,25.3
ME,2019-08-21,475.983689564384,999.191602226561,16.9038235833998,16.9,12.8,39611516.3025305,24.8,11.6,10.1127346062872,25.3
ME,2019-09-04,407.511614770336,999.198852267532,16.9032735225468,16.9,12.8,39611516.3025305,21.3,11.5,12.4096818435021,25.3
ME,2019-10-04,296.458111329526,999.218447061872,16.9023813880282,16.9,12.8,39611516.3025305,18.2,11.3,15.4323803454447,25.3
ME,2019-10-28,3.36207819949779,999.564043490265,16.9000269975564,16.9,12.8,39611516.3025305,11.7,11.6,21.9911470533727,25.3
ME,2019-11-20,-4.21091544350954,999.989535782302,16.8999662006509,16.9,12.8,39611516.3025305,5,5.9,9.67144983431145,25.3
ME,2020-02-12,13.4719203956438,999.946207770158,16.9001081384504,16.9,12.8,39611516.3025305,0.2,2.5,11.8187684429373,25.3
ME,2020-05-07,28.6813593282931,999.784239577487,16.9002302611747,16.9,12.8,39611516.3025305,10,8.6,17.2330028529352,25.3
ME,2020-05-15,21.6083769065449,999.75357666986,16.9001734828114,16.9,12.8,39611516.3025305,12.2,9.3,5.73455108646292,25.3
ME,2020-06-02,170.067802167567,999.591407246308,16.9013656105295,16.9,12.8,39611516.3025305,19.1,9.9,7.55965766296383,25.3
ME,2020-06-12,252.757469667452,999.467274859454,16.9020298441386,16.9,12.8,39611516.3025305,20.5,10.5,8.71014697202115,25.3
ME,2020-06-24,346.071364476189,999.395231762615,16.9027794295079,16.9,12.8,39611516.3025305,22.5,10.6,9.34592734169719,25.3
ME,2020-07-08,419.496783585834,999.344975258344,16.9033693061432,16.9,12.8,39611516.3025305,30.1,10.5,6.16344017909709,25.3
ME,2020-07-22,459.899699275794,999.318622250627,16.9036939109086,16.9,12.8,39611516.3025305,25.8,10.7,8.80242198024018,25.3
ME,2020-08-06,441.226630134327,999.309508314941,16.9035439612798,16.9,12.8,39611516.3025305,25,10.4,8.89889675631935,25.3
ME,2020-08-20,496.171319123294,999.243450775772,16.9039855440885,16.9,12.8,39611516.3025305,24.5,10.5,10.3643435413737,25.3
ME,2020-09-02,446.336861164887,999.277821190657,16.9035851206718,16.9,12.8,39611516.3025305,23.7,10.6,10.0939578163466,25.3
ME,2020-09-18,288.009670394781,999.357542847175,16.9023132014032,16.9,12.8,39611516.3025305,19.2,10.8,11.5591496679937,25.3
ME,2020-10-08,152.545389330738,999.418589249056,16.901225120859,16.9,12.8,39611516.3025305,15.8,11.3,13.5009099320346,25.3
ME,2020-11-03,-2.28090127980644,999.824973775126,16.8999816890962,16.9,12.8,39611516.3025305,9.1,9.4,4.94787883523514,25.3
ME,2020-12-10,0.410480125722121,999.993841161457,16.9000032947471,16.9,12.8,39611516.3025305,5,4.8,11.5413617078632,25.3
ME,2021-03-03,11.5516221442981,999.974089891792,16.9000927217242,16.9,12.8,39611516.3025305,0.4,4.4,8.13393300257629,25.3
ME,2021-04-06,6.65280343106814,999.989204688167,16.9000533994337,16.9,12.8,39611516.3025305,6.6,4.6,8.06056296817549,25.3
ME,2021-04-22,11.5388712164692,999.897235587935,16.9000926264949,16.9,12.8,39611516.3025305,8.3,7.1,14.3253791007188,25.3
ME,2021-05-06,37.4404840840602,999.695168299154,16.9003006084151,16.9,12.8,39611516.3025305,11.6,9.7,13.3942739980084,25.3
ME,2021-05-17,72.811388008574,999.644421909683,16.9005846299161,16.9,12.8,39611516.3025305,14.8,10.1,8.53996119751285,25.3
ME,2021-06-02,159.480092952592,999.509288778005,16.9012806985484,16.9,12.8,39611516.3025305,19.9,11,6.70444525700208,25.3
ME,2021-06-16,319.198391181457,999.371873677713,16.9025636624536,16.9,12.8,39611516.3025305,26.4,11.2,6.45387645011917,25.3
ME,2021-06-30,351.07658972346,999.313915458448,16.9028198577967,16.9,12.8,39611516.3025305,30.1,11.6,5.04981791412714,25.3
ME,2021-07-16,418.683117247012,999.24417440801,16.9033631101802,16.9,12.8,39611516.3025305,24,11.1,9.62388447276851,25.3
ME,2021-07-27,428.558309381279,999.263206323744,16.9034423679939,16.9,12.8,39611516.3025305,25.9,11,8.51244030751302,25.3
ME,2021-08-12,491.050274516489,999.142929699713,16.903944805639,16.9,12.8,39611516.3025305,25.5,11.7,9.85732408413503,25.3
ME,2021-08-26,495.524217999004,999.149927093849,16.9039807187595,16.9,12.8,39611516.3025305,26.3,11.7,9.25324354255694,25.3
ME,2021-09-10,421.296638057525,999.179207038073,16.9033843235605,16.9,12.8,39611516.3025305,23,11.7,10.8321608104748,25.3
ME,2021-09-27,322.646474302478,999.220854992363,16.9025917476038,16.9,12.8,39611516.3025305,20.8,11.8,10.8285685728556,25.3
ME,2021-10-08,323.854266181614,999.209567377495,16.9026014789156,16.9,12.8,39611516.3025305,20.1,12.3,12.4135863017398,25.3
ME,2021-10-19,239.048069938074,999.272551560814,16.9019201208126,16.9,12.8,39611516.3025305,17.4,11.5,14.9663965180445,25.3
ME,2021-11-04,14.0513535588816,999.520391171791,16.9001128375829,16.9,12.8,39611516.3025305,12.4,11.8,14.3698172735112,25.3
ME,2022-02-08,16.9346139372735,999.962464002438,16.9001359311134,16.9,12.8,39611516.3025305,0.2,4,10.7513911497211,25.3
ME,2022-04-22,0.840312492755844,999.990864295758,16.9000067448463,16.9,12.8,39611516.3025305,5.2,5,9.07789029772947,25.3
ME,2022-05-16,70.1045112616618,999.817545920496,16.9005627979199,16.9,12.8,39611516.3025305,18.5,8.1,4.22814266294165,25.3
ME,2022-06-14,272.452847950132,999.601621932391,16.9021877196694,16.9,12.8,39611516.3025305,19.8,8.6,9.11906362423648,25.3
ME,2022-06-28,439.761842977566,999.403387989918,16.9035318642138,16.9,12.8,39611516.3025305,23.3,9.2,10.0313831395447,25.3
ME,2022-07-13,464.611174260344,999.392553414003,16.9037314773795,16.9,12.8,39611516.3025305,25,9.6,9.21475459910315,25.3
ME,2022-07-25,554.616556397661,999.284978086893,16.9044548259702,16.9,12.8,39611516.3025305,25.7,9.4,9.98545217991274,25.3
ME,2022-08-09,562.443138594558,999.268525634061,16.9045177655172,16.9,12.8,39611516.3025305,27.1,9.5,9.03735000562908,25.3
ME,2022-08-25,549.926838390604,999.239678500401,16.90441735717,16.9,12.8,39611516.3025305,24.1,9.6,11.3616868137297,25.3
ME,2022-09-06,496.19944695329,999.29016501162,16.9039855837036,16.9,12.8,39611516.3025305,24.1,9.5,10.1763984506704,25.3
ME,2022-09-19,455.001925814798,999.27807716971,16.9036547203111,16.9,12.8,39611516.3025305,22.7,10.1,10.9517000072566,25.3
ME,2022-10-04,282.148969937535,999.426010088051,16.9022659748899,16.9,12.8,39611516.3025305,19,9.6,11.1044826057619,25.3
ME,2022-10-20,8.77890979334524,999.573274788747,16.9000704941734,16.9,12.8,39611516.3025305,12.3,11.5,8.41738238823422,25.3
ME,2022-11-01,11.3428116483232,999.56922948514,16.9000910825359,16.9,12.8,39611516.3025305,12.7,11.4,6.45275362422188,25.3
MO,1995-05-09,29.9292727047434,999.787732141728,15.0336033812984,15.0333333333333,8.2,13597585.4759614,11.3,8.8,8.40028128558621,22.5
MO,1995-05-23,115.596113909135,999.567689261494,15.0343765717569,15.0333333333333,8.2,13597585.4759614,15.3,10.2,NA,22.5
MO,1995-06-06,176.472872288518,999.492149562166,15.0349260961783,15.0333333333333,8.2,13597585.4759614,22.4,10.4,6.02239095045121,22.5
MO,1995-06-21,257.413542859202,999.341546546654,15.0356569795078,15.0333333333333,8.2,13597585.4759614,27.6,11.3,5.51913405385286,22.5
MO,1995-07-07,273.794639897635,999.25416633985,15.0358050661468,15.0333333333333,8.2,13597585.4759614,20.9,11.7,9.75878499022438,22.5
MO,1995-07-18,321.14007717297,999.185530825026,15.0362326851693,15.0333333333333,8.2,13597585.4759614,25.8,12.2,7.51603902813051,22.5
MO,1995-08-02,377.096001159415,999.110517813739,15.0367381281513,15.0333333333333,8.2,13597585.4759614,26,12.3,8.2326336263188,22.5
MO,1995-08-14,390.730765605491,999.094068153817,15.0368612943449,15.0333333333333,8.2,13597585.4759614,27.8,12.4,7.54420620701691,22.5
MO,1995-08-30,394.06999971445,999.063228751775,15.036891554575,15.0333333333333,8.2,13597585.4759614,26,12.4,8.65208382173067,22.5
MO,1995-09-11,286.117403594354,999.143313769277,15.0359165987984,15.0333333333333,8.2,13597585.4759614,21.4,12.3,10.3602418871845,22.5
MO,1995-09-25,130.60457527392,999.299389689562,15.0345123374409,15.0333333333333,8.2,13597585.4759614,16.4,12.3,12.7501363422873,22.5
MO,1995-10-11,26.3339147527763,999.168940583335,15.0335710879995,15.0333333333333,8.2,13597585.4759614,15.3,14.4,12.5218854016562,22.5
MO,1995-10-25,2.72301689692742,999.554461511018,15.0333579084973,15.0333333333333,8.2,13597585.4759614,11.8,11.7,15.5,22.5
MO,1995-11-07,-0.00548567554541395,999.904916903715,15.0333332838426,15.0333333333333,8.2,13597585.4759614,7.4,7.5,NA,22.5
MO,1995-11-22,0.0264397948864915,999.999957619783,15.0333335718456,15.0333333333333,8.2,13597585.4759614,3.7,4,3.56213458160328,22.5
MO,1996-02-06,NA,NA,NA,15.0333333333333,8.2,13597585.4759614,NA,3.7,NA,22.5
MO,1996-04-03,NA,999.999940504309,15.0333333333333,15.0333333333333,8.2,13597585.4759614,3.9,3.9,NA,22.5
MO,1996-04-16,0.0447969050868186,999.981965689239,15.0333337374515,15.0333333333333,8.2,13597585.4759614,5.6,5.5,2.5,22.5
MO,1996-05-01,2.56459445779548,999.844522859319,15.0333564720238,15.0333333333333,8.2,13597585.4759614,8.6,8.4,15.4585310089311,22.5
MO,1996-05-14,20.8483301732314,999.751201399585,15.0335214519995,15.0333333333333,8.2,13597585.4759614,10.7,9.4,10.5758952484782,22.5
MO,1996-05-29,58.2420088534801,999.540451689992,15.033858973471,15.0333333333333,8.2,13597585.4759614,13.3,10.7,13.5685066925901,22.5
MO,1996-06-10,103.121858060855,999.381972491727,15.0342641663249,15.0333333333333,8.2,13597585.4759614,16.1,12,10.49664403304,22.5
MO,1996-06-26,186.233437932956,999.304348022934,15.0350145064345,15.0333333333333,8.2,13597585.4759614,21.6,12.2,7.33553235477197,22.5
MO,1996-07-09,NA,NA,NA,15.0333333333333,8.2,13597585.4759614,23.5,NA,NA,22.5
MO,1996-07-22,280.293542867227,999.190589026464,15.0358638972271,15.0333333333333,8.2,13597585.4759614,23.2,12.4,8.44499662378214,22.5
MO,1996-08-05,304.987536771389,999.164044132615,15.0360869142576,15.0333333333333,8.2,13597585.4759614,23.6,12.3,8.59891427247211,22.5
MO,1996-08-19,321.37094000263,999.131281896429,15.0362349270069,15.0333333333333,8.2,13597585.4759614,23.9,12.4,8.81152216176193,22.5
MO,1996-09-05,353.216041677741,999.105961324009,15.0365225308567,15.0333333333333,8.2,13597585.4759614,26.1,12.3,NA,22.5
MO,1996-09-19,199.337895773497,999.23867292833,15.0351329217318,15.0333333333333,8.2,13597585.4759614,18.7,12.3,11.0723264478407,22.5
