lake,Datetime,St,mean_rho,Zg,Zv,mean_depth,lake_area,surface_temp,bottom_temp,therm_dep,max_depth
66733,2005-02-23,7829.93944199029,999.189875555916,37.8561066574419,37.8444294670968,56.37064301,4.1e+07,21.34000015,11.06000042,18.4770336815676,87
66733,2006-02-21,8474.55610140333,999.116319762801,37.8570689377934,37.8444294670968,56.37064301,4.1e+07,21.60400009,11.37829971,19.8389478406731,87
66733,2007-02-22,8464.26852395699,999.119993862887,37.8570535478487,37.8444294670968,56.37064301,4.1e+07,21.01810074,11.18500042,21.1221095080754,87
66733,2008-02-20,7830.48123585187,999.157836850843,37.8561078399102,37.8444294670968,56.37064301,4.1e+07,20.4741993,11.25039959,21.1142556716336,87
66733,2009-02-18,9027.98638434786,999.134463439893,37.8578941130131,37.8444294670968,56.37064301,4.1e+07,21.88240051,11.0078001,19.4286789794787,87
66733,2010-02-18,8840.39322766782,999.177039954146,37.8576137683717,37.8444294670968,56.37064301,4.1e+07,21.82449913,10.72879982,18.7929789563221,87
66733,2011-02-16,8611.2365738057,999.136995238861,37.8572725256287,37.8444294670968,56.37064301,4.1e+07,21.6685009,11.23550034,19.0178989240882,87
66733,2012-02-24,7442.56552198771,999.186214857016,37.8555289875087,37.8444294670968,56.37064301,4.1e+07,20.06410027,11.17099953,22.1121557686323,87
66733,2013-02-20,8072.08643935497,999.14403528297,37.856468335993,37.8444294670968,56.37064301,4.1e+07,21.39669991,11.42339993,18.6630283477839,87
66733,2014-02-19,7126.01569497624,999.163435247248,37.8550571410754,37.8444294670968,56.37064301,4.1e+07,20.06069946,11.54870033,21.5659949162219,87
69416,1988-01-29,19005.2617547733,999.310844756291,66.9018493762532,66.8853692205901,91.54987825,6.16e+08,19.536,10.846,31.4603502089435,160
69416,1990-02-02,18023.6673070371,999.347382101836,66.9009976284905,66.8853692205901,91.54987825,6.16e+08,20.588,10.773,24.4248708601517,160
69416,1995-02-09,21387.4769664285,999.296634009216,66.9039153456876,66.8853692205901,91.54987825,6.16e+08,20.6,10.5,30.180916456792,160
69416,1996-02-13,24524.6864781438,999.252207772945,66.9066367186674,66.8853692205901,91.54987825,6.16e+08,22.7,10.6,25.7898810072527,160
69416,1997-01-29,15684.5050077507,999.40351324257,66.8989685658569,66.8853692205901,91.54987825,6.16e+08,17.8,10.3,35.5099780540441,160
69416,1998-03-04,21776.4721536105,999.277411135761,66.9042530256558,66.8853692205901,91.54987825,6.16e+08,20,10.5,34.5939185250218,160
69416,1999-02-12,20613.4352856588,999.264007815583,66.9032447199892,66.8853692205901,91.54987825,6.16e+08,20.1,11.05,31.9516553282393,160
69416,2001-02-20,18448.4312165686,999.26149070539,66.9013673182993,66.8853692205901,91.54987825,6.16e+08,20.47,11.33,28.5065732024463,160
69416,2002-01-22,16941.8983196574,999.323663419786,66.900059970114,66.8853692205901,91.54987825,6.16e+08,19.4436,11.1012,29.8803894903081,160
69416,2003-02-13,17890.0874620752,999.308748564134,66.9008824004902,66.8853692205901,91.54987825,6.16e+08,19.3224,11.03,32.4468952882027,160
69416,2004-02-26,14908.77433503,999.332445729003,66.8982968831539,66.8853692205901,91.54987825,6.16e+08,17.1938,11.1662,41.9856950035707,160
69416,2005-02-09,19303.0233450617,999.329677083942,66.902107260755,66.8853692205901,91.54987825,6.16e+08,20.732,10.6946,26.7548692485876,160
69416,2006-02-02,19307.1406697777,999.297333263215,66.9021113728384,66.8853692205901,91.54987825,6.16e+08,20.2023,10.9943,29.2470464456513,160
69416,2007-02-08,17710.5441437746,999.321048685449,66.9007265225763,66.8853692205901,91.54987825,6.16e+08,19.3051,10.9607,31.7899569988331,160
69416,2008-02-14,20558.3991414025,999.262817835475,66.9031970151345,66.8853692205901,91.54987825,6.16e+08,19.8688,11.0393,33.6289878463441,160
69416,2009-02-11,22883.6302827791,999.272232218288,66.9052132178183,66.8853692205901,91.54987825,6.16e+08,21.4274,10.7334,28.0159485039504,160
69416,2010-02-18,21102.8473797238,999.323404983571,66.9036680392597,66.8853692205901,91.54987825,6.16e+08,20.4543775,10.4979409,28.745663962959,160
69416,2011-02-17,22814.2829422485,999.254053346093,66.9051534418032,66.8853692205901,91.54987825,6.16e+08,20.5410817,10.8354748,31.9619937164173,160
69416,2012-01-26,18521.9114051397,999.317162175477,66.9014301440018,66.8853692205901,91.54987825,6.16e+08,19.0275,10.8326,35.1617065081199,160
69416,2013-02-07,17466.5888843767,999.316356272034,66.9005150533517,66.8853692205901,91.54987825,6.16e+08,18.8345,10.9792,33.8751416999133,160
69416,2014-02-12,16310.3231081787,999.320316884385,66.8995123625997,66.8853692205901,91.54987825,6.16e+08,18.5491,11.2213,33.6368363306895,160
75602,1982-07-19,276.443115268336,996.716883055736,9.63964616203147,9.63768564401208,11,356120000,27.5,20.5,18.6745420721979,31
75602,1983-07-11,469.58397166389,997.017139096581,9.64101490249661,9.63768564401208,11,356120000,27.4,20,13.7000425463572,31
75602,1996-08-01,368.359668687204,996.614813667866,9.64029829627435,9.63768564401208,11,356120000,27.91,22.02,16.5718669448928,31
75602,1997-08-01,186.514088351181,996.493863127051,9.63900868679457,9.63768564401208,11,356120000,27.48,23.86,19.2299371182845,31
75602,1999-08-01,395.810182300779,996.010510592855,9.64049469689643,9.63768564401208,11,356120000,29.93,24.68,15.9462784131266,31
75602,2000-07-18,502.778888836403,996.728565897463,9.64125127999011,9.63768564401208,11,356120000,28.56,21.54,13.1132990606365,31
75602,2006-07-18,714.15017647587,996.776244238734,9.64275005267906,9.63768564401208,11,356120000,28.98,18.76,13.5697664908601,31
75602,2007-07-11,418.797270006514,997.416518806343,9.64065364581227,9.63768564401208,11,356120000,25,15.94,17.5793146483619,31
75602,2008-07-14,315.364460131856,996.594566918782,9.639922464379,9.63768564401208,11,356120000,27.56,22.29,17.9564537614247,31
75602,2009-07-15,723.497878991359,996.900807056717,9.64281570099651,9.63768564401208,11,356120000,28.17,18.53,13.8579774911095,31
75602,2010-07-13,712.089978834876,996.800637221791,9.64273531917586,9.63768564401208,11,356120000,28.28,18.56,14.7348296188183,31
75602,2011-07-13,552.837290361459,996.614574568085,9.64160673545242,9.63768564401208,11,356120000,28.79,21.53,13.7587669565136,31
75602,2014-08-01,380.142241460814,996.94613644676,9.64038097007668,9.63768564401208,11,356120000,26.56,20,17.226426626216,31
76237,1958-08-11,11489.1908237904,999.056022511376,34.7055828878301,34.6837215136567,41.2,670250000,27.9,7.5,13.8422145254265,103.58
76237,1959-08-18,9735.28200639066,998.97363418713,34.7022471172727,34.6837215136567,41.2,670250000,26.6,10.2,14.7789479049865,103.58
76237,1960-08-15,11015.3334688559,998.935050785174,34.7046837809389,34.6837215136567,41.2,670250000,26.8,9.7,15.3021533836188,103.58
76237,1962-08-14,11428.9455358322,998.975532729095,34.7054700066351,34.6837215136567,41.2,670250000,28.4,8,14.5193000971509,103.58
76237,1963-08-16,10933.0246502442,999.137735068281,34.7045229259877,34.6837215136567,41.2,670250000,26.3,6.6,14.8515310362916,103.58
76237,1964-08-14,13219.9025917797,999.010521162527,34.7088771929974,34.6837215136567,41.2,670250000,29.7,6.7,12.9614408178501,103.58
76237,1965-08-16,10582.0007954722,999.196378787924,34.7038538786522,34.6837215136567,41.2,670250000,27.8,6.7,11.9853205182503,103.58
76237,1966-08-16,8611.84720702835,999.340970150312,34.7001032706874,34.6837215136567,41.2,670250000,24.6,6.2,13.0411578058043,103.58
76237,1967-08-15,12498.9039794998,999.012977960851,34.7075051720619,34.6837215136567,41.2,670250000,27.5,6.9,15.3697778763317,103.58
76237,1968-08-14,11552.3641717966,999.113792661768,34.7057018216519,34.6837215136567,41.2,670250000,28.1,6.4,13.2551277713473,103.58
76237,1969-08-14,12068.9629216245,999.001570044697,34.7066873168784,34.6837215136567,41.2,670250000,27.8,7.1,15.2183867113213,103.58
76237,1970-08-17,9916.05166067185,999.230850067215,34.7025862527816,34.6837215136567,41.2,670250000,27.2,6.3,12.3143498992461,103.58
76237,1971-08-16,11309.8110028577,999.127206090017,34.7052400347243,34.6837215136567,41.2,670250000,27.8,6.2,13.5009456907067,103.58
76237,1972-08-16,12535.3739646124,998.976771981422,34.707575433828,34.6837215136567,41.2,670250000,28.5,7.5,14.4582552727979,103.58
76237,1973-08-15,11329.0265941368,999.097753222165,34.7052772305469,34.6837215136567,41.2,670250000,28.5,7.4,12.508199292886,103.58
76237,1974-08-16,12527.8468348723,999.004890159876,34.7075604392448,34.6837215136567,41.2,670250000,27.3,6.3,16.1851971269244,103.58
76237,1975-08-22,9539.86693160709,999.266732327833,34.7018699304605,34.6837215136567,41.2,670250000,26.1,6.51176470588235,12.6253459989464,103.58
76237,1976-08-16,11710.8615284795,999.095286102368,34.7060038021574,34.6837215136567,41.2,670250000,27.7,7.1,13.5050989487646,103.58
76237,1977-08-16,11241.9105394242,999.111859973797,34.7051111729878,34.6837215136567,41.2,670250000,26.4,6.1,15.551438376538,103.58
76237,1978-08-15,12342.6413895791,999.084181071522,34.7072061524738,34.6837215136567,41.2,670250000,29.8,6.6,11.8846933394197,103.58
76237,1979-08-16,11715.6867065227,999.05937094783,34.7060137843923,34.6837215136567,41.2,670250000,29.6,7.6,11.9696922183292,103.58
76237,1980-08-18,8900.15716176806,999.252376506768,34.7006532049989,34.6837215136567,41.2,670250000,26.1,7.30277777777778,12.5446054958342,103.58
76237,1981-08-17,9709.45652843643,999.221725274198,34.7021933856656,34.6837215136567,41.2,670250000,26.2,6.5,13.5309315182893,103.58
76237,1982-08-17,9600.05650660962,999.198599260136,34.7019856789885,34.6837215136567,41.2,670250000,25.5,7.6,13.9221721308269,103.58
76237,1983-08-22,14094.9328444139,998.662595798853,34.7105516008509,34.6837215136567,41.2,670250000,26.2,7.20625,24.5817228183911,103.58
76237,1984-08-16,10012.7778092028,999.30128115607,34.7027689263597,34.6837215136567,41.2,670250000,28.8,5.8,9.77469487563179,103.58
76237,1985-08-16,10115.1498539221,999.220785531809,34.702965219896,34.6837215136567,41.2,670250000,27.1,6.20851063829787,12.6436240666932,103.58
76237,1986-08-18,11769.4176760064,999.121901552872,34.7061146205585,34.6837215136567,41.2,670250000,28.3,6.4,12.8269531227043,103.58
76237,1987-08-17,12230.1173986154,999.057019013234,34.7069926830587,34.6837215136567,41.2,670250000,29.7,7.1,12.1526449658838,103.58
76237,1988-08-17,10019.469669571,999.173573661714,34.7027840924926,34.6837215136567,41.2,670250000,26.7,7.2,13.3960172970392,103.58
76237,1989-08-17,8148.63487635814,999.255353777954,34.6992234600828,34.6837215136567,41.2,670250000,23.4,8,15.3632775858834,103.58
76237,1990-08-16,11876.8271049664,998.998059509275,34.7063217846543,34.6837215136567,41.2,670250000,29.3,8.3,12.6916699716209,103.58
76237,1991-08-16,10466.1193861729,999.132829228147,34.7036346795738,34.6837215136567,41.2,670250000,26.4,7.6,14.1180638852299,103.58
76237,1992-09-03,12815.1022540966,998.784725080607,34.7081124257547,34.6837215136567,41.2,670250000,27.9,8.5,18.332183912184,103.58
76237,1993-08-17,10767.9168241695,998.979663177012,34.7042120299889,34.6837215136567,41.2,670250000,24.3,8.1,20.6453803216501,103.58
76237,1994-08-17,12497.4810213897,999.017925970732,34.7075023465885,34.6837215136567,41.2,670250000,29,7.7,12.9601972011489,103.58
76237,1995-08-17,11491.3350385939,999.074340286367,34.7055865668963,34.6837215136567,41.2,670250000,30.2,7.8,11.1003633381753,103.58
76237,1996-08-12,10782.6506914543,999.151940130314,34.7042365295293,34.6837215136567,41.2,670250000,28.6,7.3,11.6219112729334,103.58
76237,1997-08-18,11956.5470924687,999.004787942498,34.706473329619,34.6837215136567,41.2,670250000,27.4,7.7,15.1673217386628,103.58
76237,1998-08-17,11546.8788608046,999.057924443751,34.7056926135039,34.6837215136567,41.2,670250000,29.1,8.3,11.8166431288717,103.58
76237,1999-08-17,12107.2902585031,998.997611691333,34.706760340536,34.6837215136567,41.2,670250000,28.6,8.2,13.4050629197977,103.58
76237,2000-08-17,10340.3268482992,999.202165677162,34.7033939775562,34.6837215136567,41.2,670250000,29,7.5,10.2806651141549,103.58
76237,2001-08-09,11092.6798448037,999.152263462704,34.7048263825759,34.6837215136567,41.2,670250000,28.7,7.2,11.5070394097663,103.58
76237,2002-08-12,12686.9599181244,998.977011221489,34.707863885275,34.6837215136567,41.2,670250000,29.1,7.8,13.5068812608259,103.58
76237,2003-08-18,10318.0330746002,999.123943153942,34.7033531005273,34.6837215136567,41.2,670250000,24.8,7.3,16.8826529415827,103.58
76237,2004-08-18,12261.5270536988,998.973395652288,34.7070544016013,34.6837215136567,41.2,670250000,27.7,7.6,15.4643943726587,103.58
76237,2005-08-17,12387.4025122709,998.983484811937,34.7072936963384,34.6837215136567,41.2,670250000,28.3,8,14.1195580181565,103.58
76237,2006-08-18,10467.5600638287,999.187840330539,34.7036363241657,34.6837215136567,41.2,670250000,28.5,7.2,11.1756566134829,103.58
76237,2007-08-16,11910.3326234059,998.999514131253,34.7063855089004,34.6837215136567,41.2,670250000,28.803,8.046,13.3813724006001,103.58
76237,2008-08-19,12903.9289550546,998.98711071056,34.7082765134897,34.6837215136567,41.2,670250000,29.097,7.484,13.5235083639798,103.58
76237,2009-08-17,11357.4362359283,999.0516190887,34.7053322834117,34.6837215136567,41.2,670250000,27.561,8.093,13.5181144821458,103.58
76237,2010-08-17,11583.1952690963,999.05745013112,34.7057617258819,34.6837215136567,41.2,670250000,29.022,8.041,12.1562661828674,103.58
84346,2000-08-10,69.6957278479321,996.339449982134,4.62950897103356,4.62840016871204,4.7,21760000,28.9,23.67,8.1593236576594,17.7
84346,2001-08-02,134.218692426792,996.174114268432,4.63053583329926,4.62840016871204,4.7,21760000,30.03,21.17,8.23685092144066,17.7
84346,2002-08-09,147.452313681607,996.357277629114,4.63074597307303,4.62840016871204,4.7,21760000,29.38,19.74,8.14577725675178,17.7
84346,2003-08-11,40.5261422340961,996.276374740979,4.62905166165878,4.62840688322249,4.7,21760000,28.91,21.58,10.9479735433874,17.7
84346,2004-07-22,23.2258453896134,996.997230929892,4.62876942922936,4.62840016871204,4.7,21760000,25.71,22.01,11.2351582969628,17.7
84346,2005-08-03,132.287649898443,996.49901128988,4.63050442059417,4.62840016871204,4.7,21760000,28.95,19.77,7.98929747721114,17.7
84346,2006-08-10,77.2494163539609,996.168114824438,4.62962935544822,4.62840016871204,4.7,21760000,29.07,21.61,10.1321496328578,17.7
84346,2007-08-09,121.595395819454,996.274988723937,4.63033477768787,4.62840016871204,4.7,21760000,29.44,19.59,9.07909913667262,17.7
84346,2008-08-04,130.35114741249,995.992906147417,4.63047467095324,4.62840016871204,4.7,21760000,30.57,21.29,8.68815095698221,17.7
84346,2009-08-06,86.2301592842758,996.540373075267,4.62977174379074,4.62840016871204,4.7,21760000,27.77,19.36,9.9127469321486,17.7
84346,2010-08-03,153.386934003203,995.990878851316,4.63084128405596,4.62840016871204,4.7,21760000,30.5,19.46,8.78677125455874,17.7
84346,2011-08-03,108.180265346307,995.721375672741,4.63012229702576,4.62840016871204,4.7,21760000,31.18,23.99,8.69121861990319,17.7
84346,2012-08-01,73.0575711552932,996.089903568335,4.62956274640817,4.62840016871204,4.7,21760000,29.57,24.56,8.46559243589012,17.7
84346,2013-07-25,82.4326525524547,996.424462767469,4.62971149325317,4.62840016871204,4.7,21760000,28.3,21.12,9.54363271958759,17.7
84346,2014-08-07,81.0261758785481,996.733510209818,4.62968871961041,4.62840016871204,4.7,21760000,27.58,22.09,8.03347732619942,17.7
84839,1991-02-01,734.765777988235,998.748384234376,11.9443825017079,11.9409231105856,18,1440000,19.6,12.3,14.8159671184084,27.5
84839,1992-02-14,923.847663305702,998.782652104343,11.9452725792852,11.9409231105856,18,1440000,20.4,10.9,13.4600290990887,27.5
84839,1993-02-25,823.233188732368,998.915919979973,11.9447983699261,11.9409231105856,18,1440000,19.4,10.5,13.4755076109353,27.5
84839,1994-02-17,909.465173410644,998.751839704706,11.9452049987137,11.9409231105856,18,1440000,20.3,11.1,14.0415402820307,27.5
84839,1995-02-14,867.715117797573,998.700427019775,11.9450086439742,11.9409231105856,18,1440000,20.3,11.7,14.5091632353977,27.5
84839,2000-03-08,985.003207834064,998.703615411531,11.9455608661847,11.9409231105856,18,1440000,21.1,11,13.2956285723485,27.5
84839,2002-02-13,976.106798387555,998.789812565114,11.9455185820023,11.9409231105856,18,1440000,20.5,10.8,13.1623526492837,27.5
84839,2003-02-19,981.699102319351,998.718135979634,11.9455452420435,11.9409231105856,18,1440000,20.8,11.3,13.2352081168745,27.5
84839,2004-02-19,770.085418862863,998.950324458479,11.944548059109,11.9409231105856,18,1440000,19.13,11.37,12.56922416857,27.5
84839,2005-02-23,1125.49309517778,998.76556370267,11.9462220153073,11.9409231105856,18,1440000,21.74,10.78,11.4187824811444,27.5
84839,2006-02-21,1076.36032123559,998.637598545591,11.9459913439331,11.9409231105856,18,1440000,21.61,11.43,13.0092376692621,27.5
84839,2007-02-22,1055.90621010893,998.62203288878,11.9458951096236,11.9409231105856,18,1440000,21.94,11.49,12.6572401200782,27.5
84839,2008-02-20,936.713216439805,998.685436646904,11.9453335795127,11.9409231105856,18,1440000,20.68,11.57,13.9844029054226,27.5
84839,2009-02-18,1171.0211493848,998.639411910131,11.9464370612078,11.9409231105856,18,1440000,21.84,10.86,12.9113266878488,27.5
84839,2010-02-18,1196.9980763053,998.756134630982,11.9465587192504,11.9409231105856,18,1440000,21.76,10.17,11.874360086062,27.5
85556,1985-07-16,16.9182830877668,999.407367616284,3.07106670357697,3.07054349118986,1.7,1500000,14.2,5.5,6.00313566057088,25
85556,1986-07-16,19.0288811769209,999.419162516944,3.07113196868446,3.07054349118986,1.7,1500000,14.1,6.3,5.40081569317188,25
85556,1987-07-19,21.252671636711,999.119182962617,3.0712009378316,3.07054349118986,1.7,1500000,16.5,6.1,6.35646289261407,25
85556,1988-07-11,29.206200465055,999.039501317338,3.07144705052686,3.07054349118986,1.7,1500000,17.1,4.8,5.79840955161907,25
85556,1989-07-18,11.5798417294691,999.612171413443,3.07090153433599,3.07054349118986,1.7,1500000,12,4.8,5.989361543044,25
85556,1990-07-17,13.574508027124,999.481904519243,3.07096326316378,3.07054349118986,1.7,1500000,13,5.2,6.44792069210952,25
85556,1991-07-16,8.85868442085677,999.715589949182,3.07081736912355,3.07054349118986,1.7,1500000,11,3,5.53148439441432,25
85556,1992-07-21,21.5223389290055,999.416810038426,3.07120908165657,3.07054349118986,1.7,1500000,14.2,5.4,5.32304534569353,25
85556,1993-07-19,40.8032763637646,999.01025905559,3.0718058690387,3.07054349118986,1.7,1500000,18.21,5.53,4.51367720017374,25
85556,1994-07-18,22.7905884823555,999.316507230903,3.07124837373206,3.07054349118986,1.7,1500000,15.25,5.4,5.49436882904217,25
85556,1995-07-17,27.2131584264272,999.261056737528,3.07138520463443,3.07054349118986,1.7,1500000,15.9,6.03,4.94225597243407,25
85556,1996-07-17,15.8639483571909,999.446592537075,3.07103407811823,3.07054349118986,1.7,1500000,13.76,5.62,5.94325650842373,25
85556,1997-07-16,14.6923194795511,999.546910811737,3.07099780031354,3.07054349118986,1.7,1500000,13.16,4.22,5.29551673423202,25
85556,1998-07-15,26.1480351307802,999.181579897282,3.07135232429274,3.07054349118986,1.7,1500000,15.84,5.44,5.73793518173582,25
85556,1999-07-19,22.2914964076869,999.420119697939,3.07123286600236,3.07054349118986,1.7,1500000,14.61,4.49,4.80640726248212,25
85556,2000-07-21,9.23332707573448,999.512605382559,3.07082900966857,3.07054349118986,1.7,1500000,12.67,5.01,7.68748140534152,25
85556,2001-07-20,13.5707319199084,999.533662908369,3.07096312466232,3.07054349118986,1.7,1500000,12.69,4.6,6.15610950351183,25
85556,2002-07-19,23.9386731044852,999.356578036663,3.07128385277287,3.07054349118986,1.7,1500000,15.45,6.99,4.35055290408569,25
85556,2003-07-18,1.35639211323206,999.79148553029,3.0705854226609,3.07054349118986,1.7,1500000,9.32,5.98,10.4593385470627,25
85556,2004-07-16,19.8610928206441,999.474643258717,3.07115767114324,3.07054349118986,1.7,1500000,14.2417307692308,5.39,4.62900342295773,25
85556,2005-07-15,9.02755061229155,999.582370256585,3.07082262704195,3.07054349118986,1.7,1500000,12.25,5.11,7.25248739148815,25
85556,2006-07-21,8.10546051444831,999.549979466952,3.07079412373045,3.07054349118986,1.7,1500000,12.1397872340426,4.81176470588235,7.87500566496074,25
85556,2007-07-20,35.7999788273934,999.002739486761,3.07165108461029,3.07054349118986,1.7,1500000,17.42,5.228,5.26978212109572,25
85556,2008-07-18,17.4517788933774,999.40895333787,3.07108320153511,3.07054349118986,1.7,1500000,13.8198,5.13049504950495,6.10572928149558,25
85556,2009-07-17,29.8346701752533,999.249408076865,3.07146629975735,3.07054349118986,1.7,1500000,16.0636734693878,5.90019607843137,4.59234198489033,25
85556,2010-07-17,10.3343579753613,999.579971514261,3.07086303486961,3.07054349118986,1.7,1500000,12.08,4.51082474226804,6.74490262520276,25
85556,2011-07-15,19.518660310945,999.300593125857,3.07114718696614,3.07054349118986,1.7,1500000,14.7,5.01,6.27770903595086,25
85556,2012-07-20,16.9801220323259,999.386738353579,3.07106862683885,3.07054349118986,1.7,1500000,14.02,4.99,6.32635838966331,25
85556,2013-07-19,26.2572113585851,999.3159341047,3.07135559222545,3.07054349118986,1.7,1500000,15.3,5.1848,4.91019468059921,25
85556,2014-07-18,15.4211787242618,999.535169665648,3.07102034336413,3.07054349118986,1.7,1500000,12.8595918367347,5.19,5.6322068831786,25
86698,1965-08-17,9214.13637109164,999.855730089349,71.233631582247,71.2255890666576,89.7,24400000,17.4,4.5,13.919174491685,191
86698,1966-08-23,8141.22921030536,999.865208687175,71.2326950329141,71.2255890666576,89.7,24400000,13.6,4.6,24.5233346144247,191
86698,1967-08-22,13447.1238328538,999.791515830259,71.2373270792979,71.2255890666576,89.7,24400000,18.3,4.9,17.4882457121002,191
86698,1969-08-05,12016.3826877786,999.822884206113,71.2360778543262,71.2255890666576,89.7,24400000,21.5,4.9,9.89283396658791,191
86698,1970-07-30,6046.35694426661,999.904653041737,71.2308663426578,71.2255890666576,89.7,24400000,17.3,4.5,9.20988283243115,191
86698,1971-08-24,12770.2391945638,999.820384736224,71.2367359039146,71.2255890666576,89.7,24400000,19.7,4.9,12.3483300035688,191
86698,1973-08-22,12192.0717892263,999.822714822925,71.2362312105727,71.2255890666576,89.7,24400000,19.1,4.9,13.1046232594103,191
86698,1974-08-20,9943.59721685846,999.849574615673,71.2342683421476,71.2255890666576,89.7,24400000,17.4,4.7,14.1788841223999,191
86698,1975-08-18,9348.65302206594,999.84352408268,71.2337490940887,71.2255890666576,89.7,24400000,16.6,5.7,16.2621044301892,191
86698,1978-08-17,9666.60961040332,999.854702604978,71.2340265300559,71.2255890666576,89.7,24400000,17,5.1,14.1582242369599,191
86698,1979-08-16,9226.10833042769,999.860673791911,71.2336419920983,71.2255890666576,89.7,24400000,18.9,4.9,10.4438151277485,191
86698,1980-08-13,7900.57186359838,999.877634566449,71.2324848925741,71.2255890666576,89.7,24400000,16,4.8,13.9838308869958,191
86698,1981-08-27,6829.35983368533,999.891227937315,71.231549829639,71.2255890666576,89.7,24400000,14.9,4.9,15.6083099127599,191
86698,1982-08-18,9561.2014840081,999.849065115956,71.2339345720286,71.2255890666576,89.7,24400000,17,4.8,15.35760313237,191
86698,1984-07-25,6988.66241542935,999.89089883579,71.2316888732196,71.2255890666576,89.7,24400000,16.5,5.1,10.7223632178099,191
86698,1988-08-17,12735.6487784652,999.80851483231,71.236705842744,71.2255890666576,89.7,24400000,18.3,5,16.1938923769853,191
86698,1989-08-16,8627.72654178238,999.854879637041,71.2331197435912,71.2255890666576,89.7,24400000,17.6,5.3,13.3095686081989,191
86698,1990-08-29,12684.6648502784,999.800423390018,71.2366614291691,71.2255890666576,89.7,24400000,21.1,5.6,10.9988460753635,191
86698,1992-08-19,15152.7606703565,999.731557758311,71.2388167252782,71.2255890666576,89.7,24400000,20,6.6,17.7577447664357,191
86698,1993-08-25,10593.3681131223,999.819003211289,71.2348357778369,71.2255890666576,89.7,24400000,16.7,6,19.787498448937,191
86698,1994-08-24,13614.2594917868,999.786232211386,71.237473035045,71.2255890666576,89.7,24400000,19.4,5.6,15.3156337400155,191
86698,1995-07-26,11618.691619073,999.807525276043,71.2357308759389,71.2255890666576,89.7,24400000,22.7,5.7,9.79240070919105,191
86698,1996-08-21,9066.4455480463,999.862481099327,71.2335026175744,71.2255890666576,89.7,24400000,16.7,5.2,14.351318986167,191
86698,1997-08-20,11013.9012480765,999.823888852243,71.2352028047114,71.2255890666576,89.7,24400000,17.7,5.2,15.8899543796417,191
86698,1999-08-18,11984.7056435874,999.815990977658,71.2360502763831,71.2255890666576,89.7,24400000,17.9,5.2,15.6418667632539,191
86698,2000-08-23,13963.9625477802,999.783486265711,71.2377783264083,71.2255890666576,89.7,24400000,18.9,5.4,16.6245758118681,191
86698,2001-08-22,13218.3215733049,999.792224726867,71.2371273493139,71.2255890666576,89.7,24400000,19.3,5.7,14.5572259932168,191
86698,2002-07-30,9993.70266774221,999.8357615923,71.2343121972348,71.2255890666576,89.7,24400000,17.3,5.5,14.7572294590918,191
86698,2003-08-27,17687.6580661251,999.742124584255,71.2410294101611,71.2255890666576,89.7,24400000,21.2,5.4,14.8506106395245,191
86698,2004-08-25,11382.4212295382,999.816279184423,71.2355245515067,71.2255890666576,89.7,24400000,16.6,5.4,19.2346946490613,191
86698,2005-08-17,7175.37831956403,999.888256353986,71.2318518581372,71.2255890666576,89.7,24400000,15.1,5,14.9331097751514,191
86698,2007-08-13,11203.8956610202,999.820394504609,71.2353686799018,71.2255890666576,89.7,24400000,17.4,5.2,15.985183129062,191
86698,2009-08-11,10627.8846661154,999.82960702624,71.234865808168,71.2255890666576,89.7,24400000,18.9,5.2,12.927196438911,191
86698,2011-08-18,9455.57452605828,999.859749321784,71.2338422872283,71.2255890666576,89.7,24400000,18.5,5.3,11.0804571199048,191
86698,2012-08-27,13228.9285967475,999.799676455493,71.2371365221261,71.2255890666576,89.7,24400000,18.7,5.3,15.5903690569039,191
100039,1981-09-14,74.858471632417,999.419417151071,3.33893385615337,3.33768941330631,5.6,10000,20.7,4.6,1.89013521871548,7.9
100039,1982-09-07,52.571477744661,999.547699728243,3.33856324630993,3.33768941330631,5.6,10000,17.2,4.7,2.31383603815457,7.9
100039,1983-09-08,91.3509245964732,999.313383251115,3.33920818686032,3.33768941330631,5.6,10000,23.3,4.3,1.70422878020614,7.9
100039,1984-09-06,58.2881475100732,999.496188907318,3.33865831762819,3.33768941330631,5.6,10000,17,4.5,2.67041472794546,7.9
100039,1985-09-09,67.7039741220064,999.477302330785,3.33881485502164,3.33768941330631,5.6,10000,18.8,4.4,2.14330881065321,7.9
100039,1986-09-08,39.3250851402517,999.677952453956,3.33834298214916,3.33768941330631,5.6,10000,14.8,4.4,2.41043586708324,7.9
100039,1987-09-10,53.8173987183403,999.581494742078,3.33858392552527,3.33768941330631,5.6,10000,17,4,2.1965449967643,7.9
100039,1988-08-31,80.215501167586,999.366214060762,3.33902298208974,3.33768941330631,5.6,10000,21.5,4.4,1.898140114892,7.9
100039,1989-09-06,59.535397202093,999.539516772777,3.33867900734279,3.33768941330631,5.6,10000,18.3,4,2.01471181942884,7.9
100039,1990-09-06,84.6696360599271,999.297707708878,3.33909712780774,3.33768941330631,5.6,10000,20,4.2,2.51527752793941,7.9
100039,1991-09-11,56.8755996808219,999.542917698621,3.33863479312077,3.33768941330631,5.6,10000,17.3,4.5,2.29986804014728,7.9
100039,1992-09-11,38.0267379074262,999.685098763608,3.33832139956493,3.33768941330631,5.6,10000,15.1,4.4,2.23550810732532,7.9
100039,1993-09-09,51.8757360095513,999.57782801273,3.33855165583482,3.33768941330631,5.6,10000,16.5,4.3,2.39723372841538,7.9
